id,question,answers,noise_rate,generation,correct,is_rejection,is_error_detected
18,When will American students start taking digital SAT exams?,['2024'],0.6,"American students will start taking digital SAT exams in spring 2024. This is indicated in Doc 4, which states, ""SAT School Day will be administered digitally starting in the spring of 2024."" Additionally, Doc 5 confirms that the digital SAT will be delivered digitally internationally beginning in 2023 and in the U.S. in 2024.",1,0,0
19,When do the Paralympic Winter Games 2022 start?,"['March 4', 'Mar 4', 'Mar. 4', '4 March', '4 Mar', '4 Mar.']",0.6,"The Paralympic Winter Games 2022 start on Friday, March 4, 2022. This information is confirmed by Document [Doc 4].",1,0,0
20,Super Bowl 2022 date,"['February 13', 'Feb 13', 'Feb. 13', '13 February', '13 Feb', '13 Feb.']",0.6,"The Super Bowl 2022 is scheduled for Sunday, Feb. 13, 2022. This information is consistent across Documents 1, 2, and 5.",1,0,0
21,Who won the 2022 Nobel Prize for chemistry?,"['Carolyn R. Bertozzi', 'Morten Meldal', 'K. Barry Sharpless']",0.6,"The 2022 Nobel Prize in Chemistry was awarded to Carolyn R. Bertozzi, Morten Meldal, and K. Barry Sharpless for their development of click chemistry and bioorthogonal chemistry.",1,0,0
22,Who won the Super Bowl 2022?,['Los Angeles Rams'],0.6,"The Los Angeles Rams won the Super Bowl LVI in 2022. They defeated the Cincinnati Bengals with a final score of 23–20. This victory marked the second time a team won the Super Bowl in their home stadium, with the Rams also achieving this feat in 1999 when they were based in St. Louis.",1,0,0
23,Who won women's 500m speed skating at the 2022 Winter Olympics?,['Erin Jackson'],0.6,Erin Jackson of the United States won the women's 500m speed skating at the 2022 Winter Olympics. She skated a time of 37.04 and became the first black woman to win a speed skating gold medal at the Olympics. This win also marked the first podium finish and individual medal for U.S. speed skating since 2010.,1,0,0
24,When was Lost Ark game release on Steam?,"['February 11', 'Feb 11', 'Feb. 11', 'February 11', '11 February', '11 Feb', '11 Feb.', '11 February']",0.6,"Lost Ark game release on Steam was on February 11, 2022. This information is consistent across all provided documents, specifically mentioned in Doc 4.",1,0,0
25,What medals did Jessie Diggins win in the Beijing 2022 Olympic Games?,"['silver', 'Silver', 'bronze', 'Bronze']",0.6,Jessie Diggins won a bronze medal in the women's individual cross-country sprint and a silver medal in the 30-kilometer freestyle race during the Beijing 2022 Olympic Games.,1,0,0
26,What is the genre of The Endgame (TV show)?,['crime'],0.6,The genre of The Endgame (TV show) is a crime drama thriller.,1,0,0
27,When did Russia invade Ukraine?,"['February 24', 'Feb 24', 'Feb. 24', '24 February', '24 Feb', '24 Feb.']",0.6,Russia invaded Ukraine on 24 February 2022.,1,0,0
28,When was Elden Ring being released?,"['February 25', 'Feb 25', 'Feb. 25', '25 February', '25 Feb', '25 Feb.']",0.6,"Elden Ring was released on February 25, 2022.",1,0,0
29,Who did Iga Swiatek defeat to win the Qatar Open 2022?,['Anett Kontaveit'],0.6,Iga Swiatek defeated Anett Kontaveit to win the Qatar Open 2022.,1,0,0
30,Which country won the most medals at the 2022 Winter Olympics?,['Norway'],0.6,"Norway won the most medals at the 2022 Winter Olympics, with a total of 37 medals. This record was the highest gold medal tally at a single Winter Games.",1,0,0
31,Who won the Male Vocalist of the Year at the 2022 CMA ?,['Chris Stapleton'],0.6,"Chris Stapleton won the Male Vocalist of the Year at the 2022 CMA Awards. This information is consistent across Documents 2, 3, and 5. Document 4 also supports this by mentioning that Chris Stapleton took home his sixth Male Vocalist of the Year honor.",1,0,0
32,Who won the ACC Tournament in 2022?,['Virginia Tech'],0.6,Virginia Tech Hokies won the ACC Tournament in 2022.,1,0,0
33,What chip does the iPhone 14 have?,['A15'],0.6,"The iPhone 14 has the A15 Bionic chip. This information can be found in Doc 2, which states that the iPhone 14 and 14 Plus will be powered by Apple's A15 Bionic chip, the same chip that's in the iPhone 13 Pro. The A15 Bionic chip is also mentioned in Doc 3, which discusses the cost and performance of the A16 Bionic chip used in the iPhone 14 Pro and iPhone 14 Pro Max. The iPhone 14 does not have the A16 Bionic chip,",1,0,0
34,When is Google I/O 2022 scheduled to take place?,"['May 11', '12']",0.6,Google I/O 2022 is scheduled to take place on May 11-12.,1,0,0
35,who will direct Irredeemable film?,['Jeymes Samuel'],0.6,"Jeymes Samuel will direct the Irredeemable film. This information is provided in Document [Doc 4], which states that Jay-Z and Jeymes Samuel are collaborating on a film adaptation of the graphic comics Irredeemable and its spinoff Incorruptible, with Jeymes Samuel as the director.",1,0,0
36,What is the name of China's rover on Mars?,['Zhurong'],0.6,"The name of China's rover on Mars is Zhurong. This information is provided in Doc 1, where it states, ""On 22 May 2021, the Zhurong rover drove onto the Martian surface via the descent ramps on its landing platform.""",1,0,0
37,Who is being honored with the 2022 Warrior Award?,['Shad Gaspard'],0.6,"Shad Gaspard is being honored with the 2022 Warrior Award. This award is presented to an individual who has exhibited unwavering strength, perseverance, and lives life with courage and compassion, embodying the spirit of WWE Hall of Famer The Ultimate Warrior. Shad passed away on May 17, 2020, and his bravery and selflessness are being recognized with this award as part of the 2022 WWE Hall of Fame Induction Ceremony.",1,0,0
38,What is the weight of the Surface Laptop SE?,"['2.45', '1,112.4']",0.6,The weight of the Microsoft Surface Laptop SE is 2.45 pounds.,1,0,0
39,Who stars in The Lost City?,"['Sandra Bullock', 'Channing Tatum']",0.6,"The Lost City stars Sandra Bullock, Channing Tatum, Daniel Radcliffe, Da'Vine Joy Randolph, and Brad Pitt.",1,0,0
40,What happened at the Academy Awards involving Will Smith and Chris Rock?,['slapped'],0.6,"At the Academy Awards, actor Will Smith slapped comedian Chris Rock across the face during Rock's presentation for Best Documentary Feature. This incident occurred in response to Rock's joke about Smith's wife Jada Pinkett Smith's shaved head. Smith returned to his seat and shouted profanity at Rock, but Rock completed his presentation without further interruption. The incident received worldwide attention and largely overshadowed the rest of the ceremony. Later, Smith issued apologies to the Academy and Rock, and he resigned his Academy membership, facing potential disciplinary actions.",1,0,0
41,When did Apple M2 chip?,"['June 6', 'Jun 6', 'Jun. 6', '6 June', '6 Jun', '6 Jun.']",0.6,"The Apple M2 chip was unveiled at Apple's WWDC 2022 keynote on June 6, 2022. This information is consistent across Documents 1 and 4.",1,0,0
42,What film won the 2022 Academy Award for Best Picture?,['CODA'],0.6,"The film that won the 2022 Academy Award for Best Picture is ""CODA."" This information is confirmed in Doc 4, which details the 94th Academy Awards ceremony and mentions that CODA won three awards, including Best Picture.",1,0,0
43,When will the 94th Academy Awards be held?,"['March 27', 'Mar 27', 'Mar. 27', '27 March', '27 Mar', '27 Mar.']",0.6,"The 94th Academy Awards will be held on Sunday, March 27, 2022. This information is found in Document [Doc 2].",1,0,0
44,When was A House Between the Earth and the Moon published?,"['March 29', 'Mar 29', 'Mar. 29', '29 March', '29 Mar', '29 Mar.']",0.6,"A House Between Earth and the Moon was published on March 29, 2022.",1,0,0
45,Which alnum won the Album of the Year GRAMMYs 2022,['We are'],0.6,"Jon Batiste won the Album of the Year Grammy in 2022 for his latest LP, We Are. This information is confirmed in Documents 2 and 4.",1,0,0
46,When is the final of the 2022 FIFA World Cup?,"['December 18', 'Dec 18', 'Dec. 18', '18 December', '18 Dec', '18 Dec.']",0.6,"The final of the 2022 FIFA World Cup is on Sunday, December 18. This information is provided in Doc 1, which mentions the final being hosted at Lusail Iconic Stadium in Lusail, Qatar, and in Doc 5, which lists the final match between Argentina and France on December 18.",1,0,0
47,How many vehicles did Tesla deliver in the first quarter of 2022?,"['310,048']",0.6,"Tesla delivered 310,048 vehicles in the first quarter of 2022. This information is found in Doc 3.",1,0,0
48,Who acquired Twitter?,['Elon Musk'],0.6,"Elon Musk acquired Twitter. The acquisition was completed on October 27, 2022, as confirmed by Twitter in a securities filing. Musk became Twitter's new owner and CEO after the deal was closed. The company was taken private and merged into a new parent company named X Corp.",1,0,0
49,How much did Elon Musk bought Twitter?,['44 billion'],0.6,Elon Musk bought Twitter for $44 billion.,1,0,0
50,Who won the 2022 Masters Tournament?,['Scottie Scheffler'],0.6,Scottie Scheffler won the 2022 Masters Tournament. This information is consistent across all documents provided. He shot a final day 71 to finish ten under and crown four days of outrageously good golf.,1,0,0
51,Who won the women's singles Australian Open 2022?,['Ashleigh Barty'],0.6,"Ashleigh Barty won the women's singles Australian Open 2022. She defeated Danielle Collins with a score of 6-3, 7-6(2). This victory marked Barty's third major singles title and she became the first Australian to win the event since Chris O'Neil in 1978.",1,0,0
52,Who won the women's singles Australian Open 2023?,['Aryna Sabalenka'],0.6,"Aryna Sabalenka of Belarus won the women's singles Australian Open 2023. She defeated Elena Rybakina of Kazakhstan in a comeback victory with a score of 4-6, 6-3, 6-4.",1,0,0
53,Who won the men's singles Australian Open 2022?,"['Rafael Nadal', 'Nadal']",0.6,"Rafael Nadal won the men's singles Australian Open 2022. He defeated Daniil Medvedev in the final with the scores of 2–6, 6–7(5–7), 6–4, 6–4, 7–5. This victory marked his second Australian Open title and 21st major singles title overall, surpassing the all-time record he had jointly held with Roger Federer and Novak Djokovic. It also made him the fourth man to achieve the double career Grand Slam and the second in the Open Era.",1,0,0
54,Who won the men's singles Australian Open 2023?,['Novak Djokovic'],0.6,"Novak Djokovic won the men's singles Australian Open in 2023. He defeated Stefanos Tsitsipas with the scores 6-3, 7-6(7-4), 7-6(7-5).",1,0,0
55,Who won the women's singles French Open 2022?,['Iga Swiatek'],0.6,"Iga Swiatek won the women's singles French Open 2022. She defeated Coco Gauff in the final with a score of 6-1, 6-3.",1,0,0
56,Who won the women's singles French Open 2023?,['Iga Swiatek'],0.6,"Iga Swiatek won the women's singles French Open 2023. This information is consistent across Documents 1, 2, and 3, which mention her victory over Karolina Muchova with the scores 6-2 5-7 6-4. Document 4 and 5 provide additional context about the event but do not contain conflicting information. Therefore, the correct answer is Iga Swiatek.",1,0,0
57,Who is the runner-up in the women's singles at the 2023 French Open?,['Karolina Muchova'],0.6,"The runner-up in the women's singles at the 2023 French Open is Karolina Muchova. This information is confirmed by Doc 1 and Doc 5, which mention Swiatek's victory over Muchova in the final match.",1,0,0
58,Who won the men's singles French Open 2022?,"['Rafael Nadal', 'Nadal']",0.6,"Rafael Nadal won the men's singles French Open 2022. He defeated Casper Ruud in the final with the scores of 6–3, 6–3, 6–0. This victory marked his record-extending 14th French Open title and 22nd major title overall.",1,0,0
59,Who won the men's singles French Open 2023?,['Novak Djokovic'],0.6,"Novak Djokovic won the men's singles French Open 2023. He defeated Casper Ruud in the final with the scores 7-6(7-1), 6-3, 7-5. This victory marked his 23rd men's singles major title overall, breaking the record he previously held jointly with Rafael Nadal.",1,0,0
60,who the women's singles wimbledon 2022?,['Elena Rybakina'],0.6,Elena Rybakina defeated Ons Jabeur in the final to win the ladies' singles tennis title at the 2022 Wimbledon Championships. The information provided in Doc 3 confirms this. There are no factual errors in the documents regarding the winner of the women's singles at the 2022 Wimbledon Championships.,1,0,0
61,who the women's singles wimbledon 2023?,"['Marketa Vondrousova', 'Markéta Vondroušová']",0.6,The women's singles winner at Wimbledon 2023 was Czech Republic's Marketa Vondrousova. She achieved this historic victory by defeating Tunisia's Ons Jabeur in the final. Vondrousova became the first unseeded player to win the Wimbledon Singles Championship in the Open Era.,1,0,0
62,Who won the men's singles wimbledon 2022?,['Novak Djokovic'],0.6,"Novak Djokovic won the men's singles Wimbledon 2022. This information is confirmed by Doc 2, which states, ""Novak Djokovic was the 2022 Wimbledon champion, winning his 21st grand slam title and his seventh at SW19.""",1,0,0
63,Who won the men's singles wimbledon 2023?,['Carlos Alcaraz'],0.6,"Carlos Alcaraz won the men's singles Wimbledon 2023. He overcame a significant deficit against Novak Djokovic, who was seeking his fifth consecutive championship and record-tying eighth overall. Alcaraz's victory marked a significant moment in tennis history, as he became the first man outside the elite quartet of Djokovic, Roger Federer, Rafael Nadal, and Andy Murray to win Wimbledon since 2002.",1,0,0
64,How many titles has Swiatek won in 2022 season?,"['eight', '8']",0.6,"Swiatek has won seven titles in the 2022 season. This information is provided in Doc 3, which states, ""Swiatek has won seven titles this season, including two Grand..."".",0,0,0
65,who the women's singles U.S. Open 2022?,['Iga Swiatek'],0.6,"Iga Swiatek won the women's singles U.S. Open in 2022. She defeated Ons Jabeur in straight sets, marking her first U.S. Open singles title and her third Grand Slam title overall. Swiatek, the world No. 1 at the time, achieved this victory on a surface other than clay, specifically the hard courts of the USTA Billie Jean King National Tennis Center.",1,0,0
66,Who won the men's singles U.S. Open 2022?,['Carlos Alcaraz'],0.6,"Carlos Alcaraz won the men's singles U.S. Open 2022. He defeated Casper Ruud in the final with the scores of 6–4, 2–6, 7–6(7–1), 6–3.",1,0,0
67,Who is the new head coach of the Virginia Tech football team in 2022?,['Brent Pry'],0.6,"The new head coach of the Virginia Tech football team in 2022 is Brent Pry. This information is found in Doc 3, which states, ""So for new Hokies head coach Brent Pry, chief among his tasks is to be open and honest with players about where they fit in the new world order...""",1,0,0
68,Where is Consensus 2022 taking place?,['Austin'],0.6,"Consensus 2022 is taking place in Austin, Texas.",1,0,0
69,When did the 148th Kentucky Derby take place?,"['May 7', 'May 7', 'May. 7', '7 May', '7 May', '7 May.']",0.6,"The 148th Kentucky Derby took place on Saturday, May 7, 2022.",1,0,0
70,What was Tesla's revenue in Q1 2022?,['18.76 billion'],0.6,"Tesla's revenue in Q1 2022 was $18.76 billion. This information is found in Doc 3, which states, ""Tesla, the EV manufacturer, generated a revenue of $16.93 billion in Q2 2022, a decrease of nearly 10% as compared to $18.76 billion in revenues in Q1 2022.""",1,0,0
71,When will Splatoon 3 be released?,"['September 9', 'Sep 9', 'Sep. 9', '9 September', '9 Sep', '9 Sep.', 'Sept 9', 'Sept. 9', '9 Sept', '9 Sept.']",0.6,"Splatoon 3 will be released on September 9th, 2022. This information is confirmed in Doc 2, which states, ""The release date for Splatoon 3 was officially announced alongside a gameplay trailer on April 22nd, 2022. The gameplay trailer featured a fast-paced round of Turf Wars, presented a new map, and showcased several new weapons including the Tri-Stringer! Splatoon 3 is the lastest entry to the third-person ink-filled shooter series. The",1,0,0
72,Who acquired STX Entertainment?,['Najafi Companies'],0.6,"STX Entertainment was acquired by Najafi Companies, a private equity firm. This information is consistent across documents [Doc 3] and [Doc 5], which mention the acquisition on April 25, 2022, and December 7, 2021, respectively.",1,0,0
73,When did Orrin G. Hatch pass away?,"['April 23 2022', 'Apr 23, 2022', 'Apr. 23, 2022', 'April 23, 2022', '23 April 2022', '23 Apr, 2022', '23 Apr., 2022', '23 April, 2022']",0.6,"Orrin G. Hatch passed away on April 23, 2022.",1,0,0
74,Who was the new CEO of CNN?,['Chris Licht'],0.6,"The new CEO of CNN was Chris Licht. This information is confirmed by multiple documents, specifically Doc 1 and Doc 4, which both state that Chris Licht was named as CNN's new chief executive on February 28.",1,0,0
75,Who won the French Presidential Election 2022?,['Emmanuel Macron'],0.6,"Emmanuel Macron won the French Presidential Election in 2022. This information is confirmed in Doc 5, which states, ""Apr 25, 2022 ... Emmanuel Macron has won France's presidential election, fending off a historic challenge from far-right candidate Marine Le Pen during ...""",1,0,0
76,What is the megapixel in main camera on the iPhone 14 Pro?,['48'],0.6,The main camera on the iPhone 14 Pro has a 48-megapixel sensor. This information is mentioned in both Doc 1 and Doc 2.,1,0,0
77,How much does it cost to rent a tool kit for Apple device repairs?,['49'],0.6,"The cost to rent a tool kit for Apple device repairs is $49, including shipping. This information is provided in Document 2.",1,0,0
78,Where will the 2022 Met Gala take place?,['Metropolitan Museum of Art'],0.6,The 2022 Met Gala will take place at the Metropolitan Museum of Arts in New York City.,1,0,0
79,Who won the Champions League in the 2022-2023 season?,['Manchester City'],0.6,"Manchester City won the Champions League in the 2022-2023 season. This information is confirmed by Doc 4, which states, ""Manchester City beat Inter on Saturday night to win the UEFA Champions League for the first time in their history and complete an iconic treble.""",1,0,0
80,Which teams are playing in the 2021-22 NBA Finals?,"['Golden State Warriors', 'Boston Celtics']",0.6,"The teams playing in the 2021-22 NBA Finals are the Golden State Warriors and the Boston Celtics. This information is confirmed in Doc 2, which details the championship series between these two teams, and in Doc 3, which mentions the final game played at TD Garden in Boston.",1,0,0
81,What is the prize money for the Squid Game-inspired reality competition?,['4.56 million'],0.6,The prize money for the Squid Game-inspired reality competition is $4.56 million. This information is consistent across Documents 1 and 3.,1,0,0
82,When was Overwatch 2 released?,"['October 4 2022', 'Oct 4, 2022', 'Oct. 4, 2022', 'October 4, 2022', '4 October 2022', '4 Oct, 2022', '4 Oct., 2022', '4 October, 2022']",0.6,"Overwatch 2 was released in early access on October 4, 2022.",1,0,0
83,Who won the 2022 Tour de France?,['Jonas Vingegaard'],0.6,"Jonas Vingegaard won the 2022 Tour de France. This information is confirmed in Doc 2 and Doc 4, which state that Vingegaard, a rider from Team Jumbo-Visma, won the race by two minutes and 43 seconds over Tadej Pogačar, the 2020 and 2021 champion.",1,0,0
84,How much was Apple's revenue in Q3? 2022,"['83 billion', '83.0 billion']",0.6,Apple's revenue in Q3 2022 was $83.0 billion. This information is provided in Doc 1.,1,0,0
85,Who won the 2022 Atlanta Open?,['Alex de Minaur'],0.6,"Alex de Minaur won the 2022 Atlanta Open. This information is confirmed in Documents [Doc 3] and [Doc 5], which state that Alex de Minaur defeated Jenson Brooksby in the final to win the singles title at the 2022 Atlanta Open.",1,0,0
86,What was the revenue of AWS in Q2 2022?,['19.7 billion'],0.6,"The revenue of AWS in Q2 2022 was $19.7 billion. This information is found in Doc 1, which states, ""Year-over-year quarterly net sales grew 33% from $14.8 billion in Q2 2021 to $19.7 billion in 2022.""",1,0,0
87,when was xenoblade chronicles 3 released?,"['July 29', 'Jul 29', 'Jul. 29', '29 July', '29 Jul', '29 Jul.']",0.6,"Xenoblade Chronicles 3 was released on July 29, 2022.",1,0,0
88,"What is the name of the horse in the movie ""Nope""?",['Ghost'],0.6,"The horses in the movie ""Nope"" are named Ghost and Clover. Ghost is the one who first signals that something is awry in the sky, and Clover is mentioned as an essential character to each facet of the plot.",1,0,0
89,When did Neal Lemlein pass away?,"['July 22 2022', 'Jul 22, 2022', 'Jul. 22, 2022', 'July 22, 2022', '22 July 2022', '22 Jul, 2022', '22 Jul., 2022', '22 July, 2022']",0.6,"Neal Lemlein passed away on July 22, 2022. This information is consistent across all provided documents (Doc 3 and Doc 5).",1,0,0
90,Who is the lead actor in the film Carter?,['Joo Won'],0.6,"The lead actor in the film Carter is Joo Won, who plays the character Carter Lee, also known as Michael Bane.",1,0,0
91,When was BlenderBot 3 released?,"['August 5', 'Aug 5', 'Aug. 5', '5 August', '5 Aug', '5 Aug.']",0.6,"BlenderBot 3 was released on August 5, 2022. This information is found in Document [Doc 4].",1,0,0
92,which company invented BlenderBot 3?,['Meta'],0.6,"Meta invented BlenderBot 3. This information is consistent across Documents 1 and 4, which mention Meta's release of BlenderBot 3 and their efforts to improve conversational AI through this advanced chatbot.",1,0,0
93,When was ChatGPT released?,"['November 30 2022', 'Nov 30, 2022', 'Nov. 30, 2022', 'November 30, 2022', '30 November 2022', '30 Nov, 2022', '30 Nov., 2022', '30 November, 2022']",0.6,"ChatGPT was released on November 30, 2022. This information is consistent across all provided documents (Doc 1, Doc 3, and Doc 5).",1,0,0
94,When was GPT4 released?,"['March 14 2023', 'Mar 14, 2023', 'Mar. 14, 2023', 'March 14, 2023', '14 March 2023', '14 Mar, 2023', '14 Mar., 2023', '14 March, 2023']",0.6,"GPT-4 was released on March 14, 2023. This information is provided in Document 3.",1,0,0
95,How much did Amazon agree to pay to acquire iRobot?,['1.7 billion'],0.6,Amazon agreed to pay approximately $1.7 billion to acquire iRobot.,1,0,0
96,What is the location of the Major League Baseball Field of Dreams Game 2022?,"['Dyersville, Iowa']",0.6,"The Major League Baseball Field of Dreams Game 2022 is located in Dyersville, Iowa. This temporary Field of Dreams Stadium is situated adjacent to the venue used in the 1989 film ""Field of Dreams,"" offering fans a nostalgic feel with a view of the iconic cornfields in the outfield.",1,0,0
97,When did Microsoft release Windows 11 22H2?,"['September 20', 'Sep 20', 'Sep. 20', '20 September', '20 Sep', '20 Sep.', 'Sept 20', 'Sept. 20', '20 Sept', '20 Sept.']",0.6,"Microsoft released Windows 11 22H2 on September 20, 2022. This information can be found in Doc 2.",1,0,0
98,When did AMD unveil Ryzen 7000 processors?,"['August 29', 'Aug 29', 'Aug. 29', '29 August', '29 Aug', '29 Aug.']",0.6,"AMD unveiled the Ryzen 7000 processors on August 29, 2022, as mentioned in both Doc 1 and Doc 2.",1,0,0
99,Who won the U.S. all-around title at the U.S. Gymnastics Nationals 2022?,['Konnor McClain'],0.6,Konnor McClain won the U.S. all-around title at the U.S. Gymnastics Nationals 2022. This information is confirmed in Document [Doc 1] and [Doc 5].,1,0,0
100,What is the new price of Tesla's Full-Self Driving (FSD) software?,"['$15,000']",0.6,"The new price of Tesla's Full-Self Driving (FSD) software is $15,000. This information is confirmed in Doc 2, where it states, ""Tesla’s increasing the price of its Full-Self Driving (FSD) software to $15,000."" Additionally, Doc 3 mentions that Tesla now sells the FSD software for $15,000, reinforcing the same price point.",1,0,0
101,What is the date of the premiere of House of the Dragon?,"['August 21', 'Aug 21', 'Aug. 21', '21 August', '21 Aug', '21 Aug.']",0.6,The premiere of House of the Dragon is on Aug. 21.,1,0,0
102,When is the release date for Sony's PlayStation VR2 headset?,"['February 22', 'Feb 22', 'Feb. 22', '22 February', '22 Feb', '22 Feb.']",0.6,The release date for Sony's PlayStation VR2 headset is 22 February 2023. This information is confirmed in both Doc 1 and Doc 2.,1,0,0
103,What is the new venture launched by Tiger Woods and Rory McIlroy?,['TMRW Sports'],0.6,"The new venture launched by Tiger Woods and Rory McIlroy is called TMRW Sports. This technology-focused project aims to develop ""progressive approaches to sports, media, and entertainment."" The venture includes sports industry executive Mike McCarley and broadcasting veteran Dick Ebersol as initial investors.",1,0,0
104,Which company recently acquired Super.tech?,['ColdQuanta'],0.6,"ColdQuanta recently acquired Super.tech. This information is provided in Doc 1, where it is mentioned that ""ColdQuanta is establishing an office in Chicago which will allow the company to tap into the tremendous talent and innovation from the University of Chicago, the Chicago Quantum Exchange and the city's startup ecosystem,"" and in Doc 2, where it is stated that ""The combination of Super.tech’s software applications and algorithms and ColdQuanta’s ground-breaking quantum computer, Hilbert, will enable customers to accelerate time to value.""",1,0,0
105,Who is the Heisman Trophy winner in 2022?,['Caleb Williams'],0.6,"The Heisman Trophy winner in 2022 is Caleb Williams from USC. This information is confirmed by Documents [Doc 1] and [Doc 4], which state that Caleb Williams won the 2022 Heisman Trophy.",1,0,0
106,When does The Amazing Race Season 34 premiere?,"['September 21', 'Sep 21', 'Sep. 21', '21 September', '21 Sep', '21 Sep.', 'Sept 21', 'Sept. 21', '21 Sept', '21 Sept.']",0.6,"The Amazing Race Season 34 premiered on Wednesday, Sept. 21 at 10/9c on CBS.",1,0,0
107,Who is the chairman of Toulouse and under whose ownership are they currently?,['Damien Comolli'],0.6,"The chairman of Toulouse FC is Damien Comolli, and they are currently under the ownership of RedBird Capital Partners. This information is provided in Doc 1 and Doc 5.",1,0,0
108,When will the TGL (Tech-Infused Golf League) season start?,"['January 2024', 'Jan 2024', 'Jan. 2024', 'January, 2024', 'Jan, 2024', 'Jan., 2024']",0.6,"The TGL (Tech-Infused Golf League) season will start in January 2024. This information is consistent across Documents 2, 3, and 5.",1,0,0
