id,question,answers,noise_rate,generation,correct,is_rejection,is_error_detected
11,Who won the Spanish Super Cup 2022?,['Real Madrid'],0.2,"The Spanish Super Cup 2022 was won by Real Madrid. This can be confirmed from Doc 1, Doc 2, Doc 3, and Doc 4, which all state that Real Madrid defeated Athletic Bilbao 2-0 in the final to win the Supercopa de España 2021-22.",1,0,0
12,How much is Microsoft acquiring Activision Blizzard for?,"['$68.7 billion', '$68.7bn']",0.2,Microsoft is acquiring Activision Blizzard for $68.7 billion. The price per share is $95.00.,1,0,0
13,What is the price for a 30-second spot during the Super Bowl 2022?,['$6.5 million'],0.2,"According to Doc 1, Doc 2, Doc 3, and Doc 4, the price for a 30-second spot during Super Bowl LVI (2022) was $6.5 million.",1,0,0
14,When is the Sports Star of the Year Awards Show 2022?,"['May 26', 'May 26', 'May. 26', '26 May', '26 May', '26 May.']",0.2,"The Sports Star of the Year Awards Show 2022 was held on May 26, 2022.",1,0,0
15,Who are the recipients of the 2022 Ivan Allen Jr. Prize for Social Courage?,"['Lawrence Williams', 'Ralph Long Jr.', 'Ford Greene', 'Ronald Yancey']",0.2,"The recipients of the 2022 Ivan Allen Jr. Prize for Social Courage are Ford Greene, Ralph Long Jr., Lawrence Williams, and Ronald Yancey. These individuals were Georgia Tech's first Black students and the first Black graduate. They made history by peacefully integrating the Institute in 1961, despite facing adversity and racism.",1,0,0
16,What is the codename for Google's AR headset project?,['Project Iris'],0.2,"The codename for Google's AR headset project is Project Iris. However, it's important to note that the project was reportedly canceled in early 2023, as mentioned in Document 4.",1,0,0
17,What is the name of Meta's AI supercomputer?,"['RSC', 'the AI Research SuperCluster']",0.2,The name of Meta's AI supercomputer is the AI Research SuperCluster (RSC).,1,0,0
18,When will American students start taking digital SAT exams?,['2024'],0.2,"American students will start taking digital SAT exams in Spring 2024, according to Doc 2, Doc 3, and Doc 4. However, Doc 5 states that US students taking the SAT in 2023 or 2024 have extra time to consider their options, which could imply that the digital SAT might be available for some US students in 2023 as well, but the documents do not provide specific information about that. Therefore, the most accurate answer is Spring 2024, but there might be exceptions for some US students in 2023.",1,0,0
19,When do the Paralympic Winter Games 2022 start?,"['March 4', 'Mar 4', 'Mar. 4', '4 March', '4 Mar', '4 Mar.']",0.2,"The Paralympic Winter Games 2022 start on Friday, March 4, as stated in Doc 1, Doc 2, Doc 4, and Doc 5. However, there seems to be a discrepancy in the number of athletes and medal events between Doc 1 and Doc 2. While Doc 1 states that there will be a maximum of 736 Paralympians and 78 medal events, Doc 2 states that roughly 564 athletes will compete across a total of 78 medal events. I would recommend verifying the information from a reliable source to ensure accuracy.",1,0,0
20,Super Bowl 2022 date,"['February 13', 'Feb 13', 'Feb. 13', '13 February', '13 Feb', '13 Feb.']",0.2,"The Super Bowl 2022 date is Sunday, Feb. 13, 2022.",1,0,0
21,Who won the 2022 Nobel Prize for chemistry?,"['Carolyn R. Bertozzi', 'Morten Meldal', 'K. Barry Sharpless']",0.2,"The 2022 Nobel Prize in Chemistry was awarded to Carolyn R. Bertozzi, Morten Meldal, and K. Barry Sharpless.",1,0,0
22,Who won the Super Bowl 2022?,['Los Angeles Rams'],0.2,"The Los Angeles Rams won the Super Bowl 2022. (From Doc 3, 4, and 5)",1,0,0
23,Who won women's 500m speed skating at the 2022 Winter Olympics?,['Erin Jackson'],0.2,Erin Jackson won the women's 500m speed skating at the 2022 Winter Olympics.,1,0,0
24,When was Lost Ark game release on Steam?,"['February 11', 'Feb 11', 'Feb. 11', 'February 11', '11 February', '11 Feb', '11 Feb.', '11 February']",0.2,"The Lost Ark game was released on Steam on February 11, 2022. However, Founders Pack owners were able to start playing from February 8, 2022. (Answer from Doc 2 and Doc 3)",1,0,0
25,What medals did Jessie Diggins win in the Beijing 2022 Olympic Games?,"['silver', 'Silver', 'bronze', 'Bronze']",0.2,Jessie Diggins won a silver medal in the 30 kilometer freestyle race and a bronze medal in the individual sprint at the Beijing 2022 Olympic Games.,1,0,0
26,What is the genre of The Endgame (TV show)?,['crime'],0.2,The genre of The Endgame (TV show) is Crime drama and Thriller.,1,0,0
27,When did Russia invade Ukraine?,"['February 24', 'Feb 24', 'Feb. 24', '24 February', '24 Feb', '24 Feb.']",0.2,"The Russia-Ukraine invasion occurred on 24 February 2022, as stated in Doc 1, Doc 4, and Doc 5.",1,0,0
28,When was Elden Ring being released?,"['February 25', 'Feb 25', 'Feb. 25', '25 February', '25 Feb', '25 Feb.']",0.2,"Elden Ring is being released on February 25, 2022.",1,0,0
29,Who did Iga Swiatek defeat to win the Qatar Open 2022?,['Anett Kontaveit'],0.2,"Iga Swiatek defeated Anett Kontaveit to win the Qatar Open 2022. (Doc 1, Doc 4, Doc 5)",1,0,0
30,Which country won the most medals at the 2022 Winter Olympics?,['Norway'],0.2,Norway won the most medals at the 2022 Winter Olympics.,1,0,0
31,Who won the Male Vocalist of the Year at the 2022 CMA ?,['Chris Stapleton'],0.2,Chris Stapleton won the Male Vocalist of the Year at the 2022 CMA Awards.,1,0,0
32,Who won the ACC Tournament in 2022?,['Virginia Tech'],0.2,The ACC Tournament in 2022 was won by the Virginia Tech Hokies.,1,0,0
33,What chip does the iPhone 14 have?,['A15'],0.2,"The iPhone 14 has the A15 chip, according to Doc 1, Doc 4, and Doc 5. There is no information in the provided documents that suggests otherwise. However, it's important to note that the iPhone 14 Pro and iPhone 14 Pro Max have the A16 chip, as stated in Doc 3. The inconsistency arises because the question asks about the iPhone 14 in general, while the A16 chip is specifically mentioned for the iPhone 14 Pro and iPhone 14 Pro Max. Therefore, there are factual errors in the provided documents regarding the chip used in the iPhone 14. The correct answer is the A15 chip.",1,0,0
34,When is Google I/O 2022 scheduled to take place?,"['May 11', '12']",0.2,"The provided documents do not contain information about Google I/O 2022. However, based on the information in the documents about Google I/O 2021 and 2023, it is reasonable to assume that Google I/O 2022 took place in May, as it has in previous years. The exact dates for Google I/O 2022 are not mentioned in the documents.

There are factual errors in the provided documents regarding the dates of Google I/O 2022. According to the documents, Google I/O 2023 took place on May 10, but the correct date is May 11. Additionally, the documents state that Google I/O 2022 took place on May 11 and May 12, but the correct date is May 11 and May 12, 2022.",1,0,0
35,who will direct Irredeemable film?,['Jeymes Samuel'],0.2,Jeymes Samuel will direct the Irredeemable film.,1,0,0
36,What is the name of China's rover on Mars?,['Zhurong'],0.2,The name of China's rover on Mars is Zhurong.,1,0,0
37,Who is being honored with the 2022 Warrior Award?,['Shad Gaspard'],0.2,The 2022 Warrior Award is being honored to Shad Gaspard.,1,0,0
38,What is the weight of the Surface Laptop SE?,"['2.45', '1,112.4']",0.2,"The weight of the Surface Laptop SE is 2.45 lbs. (Document 1, Document 2, Document 5)",1,0,0
39,Who stars in The Lost City?,"['Sandra Bullock', 'Channing Tatum']",0.2,"The question asks for the cast of the movie ""The Lost City."" Based on the provided documents, the cast includes Sandra Bullock, Channing Tatum, Daniel Radcliffe, Da'Vine Joy Randolph, and Brad Pitt. However, it's important to note that Doc 3, 4, and 5 only list some of the main cast members, and there might be other actors or actresses in the movie as well. Therefore, the complete cast could potentially be larger than what is mentioned in the documents provided.",1,0,0
40,What happened at the Academy Awards involving Will Smith and Chris Rock?,['slapped'],0.2,"At the 94th Academy Awards on March 27, 2022, actor Will Smith walked onstage and slapped comedian Chris Rock across the face during Rock's presentation for Best Documentary Feature. The slap was in response to Rock's joke about Smith's wife Jada Pinkett Smith's shaved head, which she had been shaving since 2021 due to alopecia areata. Minutes later, Smith won the Best Actor award for his performance in King Richard. The incident received worldwide attention and largely overshadowed the rest of the ceremony. Smith later apologized to Rock and the Academy through various statements and social media posts, but was banned from attending Academy events for 10 years, effective April 8.",1,0,0
41,When did Apple M2 chip?,"['June 6', 'Jun 6', 'Jun. 6', '6 June', '6 Jun', '6 Jun.']",0.2,"The Apple M2 chip was unveiled at Apple's WWDC 2022 keynote on June 6, as stated in Doc 1, Doc 3, and Doc 5. However, Doc 2 mentions the MacBook Air with M2 became available to order starting July 8, 2022. This suggests that the MacBook Air with M2 was released after the chip was unveiled. To avoid any confusion, it's important to note that the Apple M2 chip was announced on June 6, 2022.",1,0,0
42,What film won the 2022 Academy Award for Best Picture?,['CODA'],0.2,The film 'CODA' won the 2022 Academy Award for Best Picture.,1,0,0
43,When will the 94th Academy Awards be held?,"['March 27', 'Mar 27', 'Mar. 27', '27 March', '27 Mar', '27 Mar.']",0.2,"The 94th Academy Awards will be held on Sunday, March 27, 2022.",1,0,0
44,When was A House Between the Earth and the Moon published?,"['March 29', 'Mar 29', 'Mar. 29', '29 March', '29 Mar', '29 Mar.']",0.2,"A House Between Earth and the Moon was published on March 29, 2022, according to Doc 1, Doc 2, Doc 5, and the publication date mentioned in the title of Doc 4. There are no factual errors in the provided documents regarding the publication date of A House Between Earth and the Moon.",1,0,0
45,Which alnum won the Album of the Year GRAMMYs 2022,['We are'],0.2,Jon Batiste's 'WE ARE' won the Album of the Year GRAMMYs 2022.,1,0,0
46,When is the final of the 2022 FIFA World Cup?,"['December 18', 'Dec 18', 'Dec. 18', '18 December', '18 Dec', '18 Dec.']",0.2,The final of the 2022 FIFA World Cup was played on 18 December 2022.,1,0,0
47,How many vehicles did Tesla deliver in the first quarter of 2022?,"['310,048']",0.2,"The number of vehicles Tesla delivered in the first quarter of 2022 was 310,048, according to the provided documents.",1,0,0
48,Who acquired Twitter?,['Elon Musk'],0.2,"Elon Musk acquired Twitter. The acquisition was completed on October 27, 2022, as stated in Doc 2, Doc 3, Doc 4, and Doc 5.",1,0,0
49,How much did Elon Musk bought Twitter?,['44 billion'],0.2,Elon Musk bought Twitter for $44 billion. (Doc 4),1,0,0
50,Who won the 2022 Masters Tournament?,['Scottie Scheffler'],0.2,Scottie Scheffler won the 2022 Masters Tournament.,1,0,0
51,Who won the women's singles Australian Open 2022?,['Ashleigh Barty'],0.2,Ashleigh Barty won the women's singles Australian Open 2022.,1,0,0
52,Who won the women's singles Australian Open 2023?,['Aryna Sabalenka'],0.2,Aryna Sabalenka won the women's singles Australian Open 2023.,1,0,0
53,Who won the men's singles Australian Open 2022?,"['Rafael Nadal', 'Nadal']",0.2,"Rafael Nadal won the men's singles Australian Open 2022. He defeated Daniil Medvedev in a five-set match with a score of 2-6, 6-7 (5-7), 6-4, 6-4, 7-5. This was his second Australian Open title and the 21st major singles title of his career, surpassing the all-time record he had jointly held with Roger Federer and Novak Djokovic.",1,0,0
54,Who won the men's singles Australian Open 2023?,['Novak Djokovic'],0.2,Novak Djokovic won the men's singles Australian Open 2023.,1,0,0
55,Who won the women's singles French Open 2022?,['Iga Swiatek'],0.2,Iga Swiatek won the women's singles French Open 2022.,1,0,0
56,Who won the women's singles French Open 2023?,['Iga Swiatek'],0.2,"Iga Swiatek won the women's singles French Open 2023. (Doc 1, Doc 3, Doc 4)",1,0,0
57,Who is the runner-up in the women's singles at the 2023 French Open?,['Karolina Muchova'],0.2,The runner-up in the women's singles at the 2023 French Open is Karolina Muchova.,1,0,0
58,Who won the men's singles French Open 2022?,"['Rafael Nadal', 'Nadal']",0.2,Rafael Nadal won the men's singles French Open 2022.,1,0,0
59,Who won the men's singles French Open 2023?,['Novak Djokovic'],0.2,Novak Djokovic won the men's singles French Open 2023. The documents provide consistent information that he defeated Casper Ruud in the final.,1,0,0
60,who the women's singles wimbledon 2022?,['Elena Rybakina'],0.2,The women's singles title at the 2022 Wimbledon Championships was won by Elena Rybakina.,1,0,0
61,who the women's singles wimbledon 2023?,"['Marketa Vondrousova', 'Markéta Vondroušová']",0.2,The women's singles Wimbledon 2023 was won by Marketa Vondrousova.,1,0,0
62,Who won the men's singles wimbledon 2022?,['Novak Djokovic'],0.2,Novak Djokovic won the men's singles Wimbledon 2022.,1,0,0
63,Who won the men's singles wimbledon 2023?,['Carlos Alcaraz'],0.2,Carlos Alcaraz won the men's singles Wimbledon 2023.,1,0,0
64,How many titles has Swiatek won in 2022 season?,"['eight', '8']",0.2,"Based on the documents provided, Iga Swiatek won 8 titles in the 2022 season. This is consistent across all the documents.",1,0,0
65,who the women's singles U.S. Open 2022?,['Iga Swiatek'],0.2,The women's singles U.S. Open 2022 was won by Iga Swiatek.,1,0,0
66,Who won the men's singles U.S. Open 2022?,['Carlos Alcaraz'],0.2,Carlos Alcaraz won the men's singles U.S. Open 2022.,1,0,0
67,Who is the new head coach of the Virginia Tech football team in 2022?,['Brent Pry'],0.2,The new head coach of the Virginia Tech football team in 2022 is Brent Pry.,1,0,0
68,Where is Consensus 2022 taking place?,['Austin'],0.2,"Consensus 2022 is taking place in Austin, Texas.",1,0,0
69,When did the 148th Kentucky Derby take place?,"['May 7', 'May 7', 'May. 7', '7 May', '7 May', '7 May.']",0.2,"The 148th Kentucky Derby took place on Saturday, May 7, 2022.",1,0,0
70,What was Tesla's revenue in Q1 2022?,['18.76 billion'],0.2,"The revenue for Tesla in Q1 2022 was $18.76 billion, as reported in Doc 1, Doc 3, and Doc 4.",1,0,0
71,When will Splatoon 3 be released?,"['September 9', 'Sep 9', 'Sep. 9', '9 September', '9 Sep', '9 Sep.', 'Sept 9', 'Sept. 9', '9 Sept', '9 Sept.']",0.2,"Splatoon 3 will be released on September 9, 2022.",1,0,0
72,Who acquired STX Entertainment?,['Najafi Companies'],0.2,The private equity firm Najafi Companies acquired STX Entertainment.,1,0,0
73,When did Orrin G. Hatch pass away?,"['April 23 2022', 'Apr 23, 2022', 'Apr. 23, 2022', 'April 23, 2022', '23 April 2022', '23 Apr, 2022', '23 Apr., 2022', '23 April, 2022']",0.2,"Orrin G. Hatch passed away on April 23, 2022.",1,0,0
74,Who was the new CEO of CNN?,['Chris Licht'],0.2,"The new CEO of CNN was Chris Licht. This information can be found in Doc 2, Doc 3, Doc 4, and Doc 5.",1,0,0
75,Who won the French Presidential Election 2022?,['Emmanuel Macron'],0.2,Emmanuel Macron won the French Presidential Election 2022.,1,0,0
76,What is the megapixel in main camera on the iPhone 14 Pro?,['48'],0.2,The main camera on the iPhone 14 Pro has a megapixel of 48.,1,0,0
77,How much does it cost to rent a tool kit for Apple device repairs?,['49'],0.2,"The cost to rent a tool kit for Apple device repairs is $49, as mentioned in Doc 1, Doc 3, Doc 4, and Doc 5.",1,0,0
78,Where will the 2022 Met Gala take place?,['Metropolitan Museum of Art'],0.2,The 2022 Met Gala will take place at the Metropolitan Museum of Art in New York City.,1,0,0
79,Who won the Champions League in the 2022-2023 season?,['Manchester City'],0.2,Manchester City won the Champions League in the 2022-2023 season.,1,0,0
80,Which teams are playing in the 2021-22 NBA Finals?,"['Golden State Warriors', 'Boston Celtics']",0.2,The teams playing in the 2021-22 NBA Finals are the Golden State Warriors and the Boston Celtics.,1,0,0
81,What is the prize money for the Squid Game-inspired reality competition?,['4.56 million'],0.2,The prize money for the Squid Game-inspired reality competition is $4.56 million.,1,0,0
82,When was Overwatch 2 released?,"['October 4 2022', 'Oct 4, 2022', 'Oct. 4, 2022', 'October 4, 2022', '4 October 2022', '4 Oct, 2022', '4 Oct., 2022', '4 October, 2022']",0.2,"Overwatch 2 was released on October 4, 2022.",1,0,0
83,Who won the 2022 Tour de France?,['Jonas Vingegaard'],0.2,"Jonas Vingegaard won the 2022 Tour de France. According to the documents provided, he won by two minutes and 43 seconds over Tadej Pogačar.",1,0,0
84,How much was Apple's revenue in Q3? 2022,"['83 billion', '83.0 billion']",0.2,"The revenue for Q3 2022 for Apple was $83.0 billion, as reported in the documents provided.",1,0,0
85,Who won the 2022 Atlanta Open?,['Alex de Minaur'],0.2,Alex de Minaur won the 2022 Atlanta Open.,1,0,0
86,What was the revenue of AWS in Q2 2022?,['19.7 billion'],0.2,"The revenue of AWS in Q2 2022 was $19.7 billion, as stated in Doc 1, Doc 2, Doc 3, and Doc 4.",1,0,0
87,when was xenoblade chronicles 3 released?,"['July 29', 'Jul 29', 'Jul. 29', '29 July', '29 Jul', '29 Jul.']",0.2,"Xenoblade Chronicles 3 was released on July 29, 2022. This information can be found in Doc 1, Doc 2, Doc 3, and Doc 5.",1,0,0
88,"What is the name of the horse in the movie ""Nope""?",['Ghost'],0.2,"The name of the horse in the movie ""Nope"" is Ghost. This information can be found in Doc 1, Doc 3, and Doc 5.",1,0,0
89,When did Neal Lemlein pass away?,"['July 22 2022', 'Jul 22, 2022', 'Jul. 22, 2022', 'July 22, 2022', '22 July 2022', '22 Jul, 2022', '22 Jul., 2022', '22 July, 2022']",0.2,"Neal Lemlein passed away on July 22, 2022.",1,0,0
90,Who is the lead actor in the film Carter?,['Joo Won'],0.2,The lead actor in the film Carter is Joo Won.,1,0,0
91,When was BlenderBot 3 released?,"['August 5', 'Aug 5', 'Aug. 5', '5 August', '5 Aug', '5 Aug.']",0.2,"The question asks for the date when BlenderBot 3 was released. All the provided documents mention the release date of BlenderBot 3, which is August 5, 2022. Therefore, the answer is August 5, 2022.

However, it's important to note that there are no factual errors in the provided documents regarding the release date of BlenderBot 3. The documents are consistent in this regard.

In case the question was about the source of the information, the answer would be the blog post from Meta, as mentioned in Doc 1.",1,0,0
92,which company invented BlenderBot 3?,['Meta'],0.2,The company that invented BlenderBot 3 is Meta (formerly known as Facebook).,1,0,0
93,When was ChatGPT released?,"['November 30 2022', 'Nov 30, 2022', 'Nov. 30, 2022', 'November 30, 2022', '30 November 2022', '30 Nov, 2022', '30 Nov., 2022', '30 November, 2022']",0.2,"ChatGPT was released on November 30, 2022.",1,0,0
94,When was GPT4 released?,"['March 14 2023', 'Mar 14, 2023', 'Mar. 14, 2023', 'March 14, 2023', '14 March 2023', '14 Mar, 2023', '14 Mar., 2023', '14 March, 2023']",0.2,"GPT-4 was released on March 14, 2023, according to documents [Doc 2], [Doc 3], [Doc 4], and [Doc 5].",1,0,0
95,How much did Amazon agree to pay to acquire iRobot?,['1.7 billion'],0.2,Amazon agreed to pay approximately $1.7 billion to acquire iRobot.,1,0,0
96,What is the location of the Major League Baseball Field of Dreams Game 2022?,"['Dyersville, Iowa']",0.2,"The location of the Major League Baseball Field of Dreams Game 2022 is Dyersville, Iowa.",1,0,0
97,When did Microsoft release Windows 11 22H2?,"['September 20', 'Sep 20', 'Sep. 20', '20 September', '20 Sep', '20 Sep.', 'Sept 20', 'Sept. 20', '20 Sept', '20 Sept.']",0.2,"The documents provided indicate that Windows 11 22H2 was released on September 20, 2022. However, it's important to note that the final version of the update was available as a preview in the Release Preview Channel since June 7, 2022.",1,0,0
98,When did AMD unveil Ryzen 7000 processors?,"['August 29', 'Aug 29', 'Aug. 29', '29 August', '29 Aug', '29 Aug.']",0.2,"AMD unveiled the Ryzen 7000 processors on August 29th, as stated in Doc 2, Doc 3, and Doc 4. However, there is a discrepancy in Doc 5, which mentions the Ryzen 7045HX Series Mobile processors, not the Ryzen 7000 desktop processors. Therefore, there are factual errors in the provided documents regarding the Ryzen 7045HX Series Mobile processors.",1,0,0
99,Who won the U.S. all-around title at the U.S. Gymnastics Nationals 2022?,['Konnor McClain'],0.2,Konnor McClain won the U.S. all-around title at the U.S. Gymnastics Nationals 2022.,1,0,0
100,What is the new price of Tesla's Full-Self Driving (FSD) software?,"['$15,000']",0.2,"The new price of Tesla's Full-Self Driving (FSD) software is $15,000.",1,0,0
101,What is the date of the premiere of House of the Dragon?,"['August 21', 'Aug 21', 'Aug. 21', '21 August', '21 Aug', '21 Aug.']",0.2,"The date of the premiere of House of the Dragon is August 21, 2022.",1,0,0
102,When is the release date for Sony's PlayStation VR2 headset?,"['February 22', 'Feb 22', 'Feb. 22', '22 February', '22 Feb', '22 Feb.']",0.2,"The release date for Sony's PlayStation VR2 headset is February 22, 2023.",1,0,0
103,What is the new venture launched by Tiger Woods and Rory McIlroy?,['TMRW Sports'],0.2,"The new venture launched by Tiger Woods and Rory McIlroy is called TMRW Sports. It is a technology-focused venture that aims to develop progressive approaches to sports, media, and entertainment. The venture is partnering with veteran sports media executive Mike McCarley and has former NBC Sports chairman Dick Ebersol as an investor. According to the documents, the venture aims to broaden the sport using technology, enhance the experience for both participants and fans, and create shorter-form experiences due to time constraints. There are also reports suggesting that the venture could stage one-day stadium-based events running from January to March, not competing directly with traditional PGA Tour events.",1,0,0
104,Which company recently acquired Super.tech?,['ColdQuanta'],0.2,The company that recently acquired Super.tech is ColdQuanta.,1,0,0
105,Who is the Heisman Trophy winner in 2022?,['Caleb Williams'],0.2,"The Heisman Trophy winner in 2022 is Caleb Williams. This information can be found in Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5. There are no factual errors in the provided documents regarding the 2022 Heisman Trophy winner.",1,0,0
106,When does The Amazing Race Season 34 premiere?,"['September 21', 'Sep 21', 'Sep. 21', '21 September', '21 Sep', '21 Sep.', 'Sept 21', 'Sept. 21', '21 Sept', '21 Sept.']",0.2,"The Amazing Race Season 34 premiered on September 21, 2022.",1,0,0
107,Who is the chairman of Toulouse and under whose ownership are they currently?,['Damien Comolli'],0.2,"The chairman of Toulouse Football Club is Damien Comolli, and they are currently under the ownership of RedBird Capital Partners.",1,0,0
108,When will the TGL (Tech-Infused Golf League) season start?,"['January 2024', 'Jan 2024', 'Jan. 2024', 'January, 2024', 'Jan, 2024', 'Jan., 2024']",0.2,The TGL (Tech-Infused Golf League) season is scheduled to start in January 2024.,1,0,0
109,Who is the director of BioShock movie?,['Francis Lawrence'],0.2,The director of the BioShock movie is Francis Lawrence.,1,0,0
110,What is the premiere date of New Amsterdam Season 5?,"['September 20', 'Sep 20', 'Sep. 20', '20 September', '20 Sep', '20 Sep.', 'Sept 20', 'Sept. 20', '20 Sept', '20 Sept.']",0.2,"The premiere date of New Amsterdam Season 5 is September 20, 2022, according to Doc 1, Doc 3, and Doc 5. However, Doc 2 states that the season 5 premiered on September 20, 2023, which is incorrect. There are factual errors in the provided documents. The correct answer is September 20, 2022.",1,0,1
111,Who won the World Cup Final in 2022?,['Argentina'],0.2,Argentina won the World Cup Final in 2022. They won the match against France with a score of 3-3 and 4-2 in penalties. Lionel Messi was named the man of the match and won the Golden Ball as FIFA's best player of the tournament.,1,0,0
112,Who is the chief meteorologist for KPLR-TV?,['John Fuller'],0.2,"The chief meteorologist for KPLR-TV is John Fuller, according to Doc 2, Doc 3, Doc 4, and Doc 5.",1,0,0
113,Who is the new head of development at Riff Raff Entertainment?,['Katie Sinclair'],0.2,The new head of development at Riff Raff Entertainment is Katie Sinclair.,1,0,0
114,How much money did Texas Tech pay Marlene Stollings in the settlement?,"['740,000', '740K']",0.2,"Texas Tech paid Marlene Stollings approximately $740,000 in the settlement. (Doc 1, Doc 4)",1,0,0
115,Who acquired a stake in FromSoftware?,"['Sony', 'Tencent']",0.2,"Sony and Tencent acquired a stake in FromSoftware. According to the documents, both companies purchased significant shares in FromSoftware. Sony Interactive Entertainment (a subsidiary of Sony) holds 14.09 percent of FromSoftware's shares, and Sixjoy Hong Kong Limited (a subsidiary of Tencent) owns 16.25 percent, bringing the collective stake to 30.34 percent. Kadokawa Corporation, the Tokyo-based media corporation that owns FromSoftware, still maintains majority ownership at 69.66 percent.",1,0,0
116,Who is the new Coach for The Voice Season 22?,['Camila Cabello'],0.2,The new Coach for The Voice Season 22 is Camila Cabello.,1,0,0
117,What was the unemployment rate in August 2022 in U.S.?,"['3.7%', '3.7 percent']",0.2,"The unemployment rate in August 2022 in the U.S., not seasonally adjusted, was 3.8%, according to the document. However, it's important to note that the seasonally adjusted unemployment rate was 3.7%.",1,0,0
118,Who did Serena Williams lose to in her last match at the U.S. Open?,['Ajla Tomljanovic'],0.2,Serena Williams lost to Ajla Tomljanovic in her last match at the U.S. Open.,1,0,0
119,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,"['Eight', '8']",0.2,Eight people were injured in the shuttle van accident on Palisades Interstate Parkway.,1,0,0
120,Who is the head coach of Virginia Tech football?,['Brent Pry'],0.2,The head coach of Virginia Tech football is Brent Pry.,1,0,0
121,How did Tanya Pardazi die?,"['sky diving accident', 'skydiving accident']",0.2,"Tanya Pardazi died in a skydiving accident. According to the documents, she was doing her first solo dive after completing a skydiving course with Skydive Toronto. The skydiver released a quickly rotating main parachute at a low altitude without the time/altitude required for the reserve parachute to inflate, leading to fatal injuries. This information is consistent across multiple documents.",1,0,0
122,Who was named interim coach for Nebraska's 2022 season?,['Mickey Joseph'],0.2,"Mickey Joseph was named interim coach for Nebraska's 2022 season. This information can be found in Doc 1, Doc 2, Doc 3, and Doc 5.",1,0,0
123,What is the release date of Jackie Evancho's album Carousel of Time?,"['September 9', 'Sep 9', 'Sep. 9', '9 September', '9 Sep', '9 Sep.', 'Sept 9', 'Sept. 9', '9 Sept', '9 Sept.']",0.2,"The release date of Jackie Evancho's album Carousel of Time is September 9, 2022. (Answer from Doc 2, 3, 4, and 5)",1,0,0
124,Which companies are part of MATANA?,"['Microsoft', 'Apple', 'Tesla', 'Alphabet', 'Nvidia', 'Amazon']",0.2,"The companies that are part of MATANA are Microsoft, Apple, Tesla, Alphabet (Google), Nvidia, and Amazon.com.",1,0,0
125,Which animated series won the Emmy Award for Best Animated Program?,['Arcane'],0.2,"The animated series that won the Emmy Award for Best Animated Program is Arcane, based on Riot Games' League of Legends. This information can be found in Doc 1, Doc 2, Doc 4, and Doc 5.",1,0,0
126,How many teams will be included in the expanded College Football Playoff?,['12'],0.2,The expanded College Football Playoff will include 12 teams.,1,0,0
127,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,['Ecuador'],0.2,The team that Qatar will play against in the opening match of the 2022 World Cup is Ecuador. (From Doc 5),1,0,0
128,Where did Leonard Francis escape from?,['San Diego'],0.2,"Leonard Francis escaped from his home in San Diego, specifically from the Torrey Highlands community in San Diego.",1,0,0
