id,question,answers,noise_rate,generation,correct,is_rejection,is_error_detected
21,Who won the 2022 Nobel Prize for chemistry?,"['Carolyn R. Bertozzi', 'Morten Meldal', 'K. Barry Sharpless']",0.6,"The 2022 Nobel Prize in Chemistry was awarded to Carolyn R. Bertozzi, Morten Meldal, and K. Barry Sharpless for the development of click chemistry and bioorthogonal chemistry.",1,0,0
22,Who won the Super Bowl 2022?,['Los Angeles Rams'],0.6,"The Los Angeles Rams won the Super Bowl 2022 (Super Bowl LVI), defeating the Cincinnati Bengals with a final score of 23–20.",1,0,0
23,Who won women's 500m speed skating at the 2022 Winter Olympics?,['Erin Jackson'],0.6,Erin Jackson won the women's 500m speed skating event at the 2022 Winter Olympics.,1,0,0
24,When was Lost Ark game release on Steam?,"['February 11', 'Feb 11', 'Feb. 11', 'February 11', '11 February', '11 Feb', '11 Feb.', '11 February']",0.6,"According to the documents, Lost Ark's Steam release date was February 11, 2022. Founders Pack owners were able to play starting from February 8, 2022.",1,0,0
25,What medals did Jessie Diggins win in the Beijing 2022 Olympic Games?,"['silver', 'Silver', 'bronze', 'Bronze']",0.6,"According to the documents, Jessie Diggins won a bronze medal in the women's individual cross-country sprint and a silver medal in the women's 30 kilometer freestyle at the Beijing 2022 Olympic Games.",1,0,0
26,What is the genre of The Endgame (TV show)?,['crime'],0.6,The genre of The Endgame (TV show) is Crime drama · Thriller.,1,0,0
27,When did Russia invade Ukraine?,"['February 24', 'Feb 24', 'Feb. 24', '24 February', '24 Feb', '24 Feb.']",0.6,Russia invaded Ukraine on 24 February 2022.,1,0,0
28,When was Elden Ring being released?,"['February 25', 'Feb 25', 'Feb. 25', '25 February', '25 Feb', '25 Feb.']",0.6,"Elden Ring was released on February 25, 2022.",1,0,0
29,Who did Iga Swiatek defeat to win the Qatar Open 2022?,['Anett Kontaveit'],0.6,"According to the documents, Iga Swiatek defeated Anett Kontaveit to win the Qatar Open 2022. This is evident from Document 3 and Document 4, which both mention that Swiatek won the final against Kontaveit with a score of 6-0, 6-1.",1,0,0
30,Which country won the most medals at the 2022 Winter Olympics?,['Norway'],0.6,"According to the documents, Norway won the most medals at the 2022 Winter Olympics with a total of 37 medals.",1,0,0
31,Who won the Male Vocalist of the Year at the 2022 CMA ?,['Chris Stapleton'],0.6,Chris Stapleton won the Male Vocalist of the Year at the 2022 CMA Awards.,1,0,0
32,Who won the ACC Tournament in 2022?,['Virginia Tech'],0.6,"According to the documents, Virginia Tech won the 2022 ACC Tournament. Specifically, Doc 5 states: ""The Virginia Tech Hokies won the tournament, their first ACC Tournament title and only their second conference tournament title in program history, receiving the conference's automatic bid to the 2022 NCAA tournament.""",1,0,0
33,What chip does the iPhone 14 have?,['A15'],0.6,"The iPhone 14 has the A15 Bionic chip, as stated in Doc 2.",1,0,0
34,When is Google I/O 2022 scheduled to take place?,"['May 11', '12']",0.6,"The provided documents contain conflicting information regarding the date of Google I/O 2022. Doc 2 states that Google I/O 2022 is scheduled to take place on May 11-12, while Doc 5 mentions that Google I/O 2022 is already happening (implying it had taken place before the document was written). Given these inconsistencies, I cannot definitively state the exact date of Google I/O 2022 based solely on the provided documents. Therefore, the appropriate response is:

""There are factual errors in the provided documents.""",1,0,1
35,who will direct Irredeemable film?,['Jeymes Samuel'],0.6,"According to the documents provided, Jeymes Samuel will direct the Irredeemable film adaptation.",1,0,0
36,What is the name of China's rover on Mars?,['Zhurong'],0.6,The name of China's rover on Mars is Zhurong.,1,0,0
37,Who is being honored with the 2022 Warrior Award?,['Shad Gaspard'],0.6,Shad Gaspard is being honored with the 2022 Warrior Award.,1,0,0
38,What is the weight of the Surface Laptop SE?,"['2.45', '1,112.4']",0.6,The weight of the Surface Laptop SE is 2.45 pounds.,1,0,0
39,Who stars in The Lost City?,"['Sandra Bullock', 'Channing Tatum']",0.6,"The stars of The Lost City include Sandra Bullock, Channing Tatum, Daniel Radcliffe, Da'Vine Joy Randolph, and Brad Pitt.",1,0,0
40,What happened at the Academy Awards involving Will Smith and Chris Rock?,['slapped'],0.6,"At the 94th Academy Awards on March 27, 2022, comedian Chris Rock made a joke about Will Smith's wife, Jada Pinkett Smith, referencing her shaved head due to alopecia areata. In response, Will Smith walked onstage and slapped Chris Rock across the face. Smith then shouted profanity at Rock, who briefly responded but continued with his presentation. The incident was mostly muted in live U.S. broadcasts due to federal censorship laws but went viral on uncensored international footage. Smith later won the Best Actor award and apologized to the Academy of Motion Picture Arts and Sciences and other nominees, but not to Rock. He subsequently resigned from his Academy membership and was banned from attending Academy events for 10 years.",1,0,0
41,When did Apple M2 chip?,"['June 6', 'Jun 6', 'Jun. 6', '6 June', '6 Jun', '6 Jun.']",0.6,"The Apple M2 chip was unveiled at Apple's WWDC 2022 keynote on June 6, 2022.",1,0,0
42,What film won the 2022 Academy Award for Best Picture?,['CODA'],0.6,The film that won the 2022 Academy Award for Best Picture is CODA.,1,0,0
43,When will the 94th Academy Awards be held?,"['March 27', 'Mar 27', 'Mar. 27', '27 March', '27 Mar', '27 Mar.']",0.6,"The 94th Academy Awards will be held on Sunday, March 27, 2022.",1,0,0
44,When was A House Between the Earth and the Moon published?,"['March 29', 'Mar 29', 'Mar. 29', '29 March', '29 Mar', '29 Mar.']",0.6,"A House Between Earth and the Moon was published on March 29, 2022.",1,0,0
45,Which alnum won the Album of the Year GRAMMYs 2022,['We are'],0.6,"The album that won the Album of the Year Grammy in 2022 was ""We Are"" by Jon Batiste.",1,0,0
46,When is the final of the 2022 FIFA World Cup?,"['December 18', 'Dec 18', 'Dec. 18', '18 December', '18 Dec', '18 Dec.']",0.6,"The final of the 2022 FIFA World Cup is scheduled for Sunday, December 18.",1,0,0
47,How many vehicles did Tesla deliver in the first quarter of 2022?,"['310,048']",0.6,"According to the documents, Tesla delivered 310,048 vehicles in the first quarter of 2022.",1,0,0
48,Who acquired Twitter?,['Elon Musk'],0.6,"Elon Musk acquired Twitter. He initiated the acquisition on April 14, 2022, and the deal was finalized on October 27, 2022.",1,0,0
49,How much did Elon Musk bought Twitter?,['44 billion'],0.6,Elon Musk bought Twitter for $44 billion.,1,0,0
50,Who won the 2022 Masters Tournament?,['Scottie Scheffler'],0.6,Scottie Scheffler won the 2022 Masters Tournament.,1,0,0
51,Who won the women's singles Australian Open 2022?,['Ashleigh Barty'],0.6,Ashleigh Barty won the women's singles Australian Open 2022.,1,0,0
52,Who won the women's singles Australian Open 2023?,['Aryna Sabalenka'],0.6,"Aryna Sabalenka of Belarus won the women's singles Australian Open 2023. The documents clearly state that she defeated Elena Rybakina of Kazakhstan in the final with a score of 4-6, 6-3, 6-4.",1,0,0
53,Who won the men's singles Australian Open 2022?,"['Rafael Nadal', 'Nadal']",0.6,"According to the documents, Rafael Nadal won the men's singles Australian Open 2022.",1,0,0
54,Who won the men's singles Australian Open 2023?,['Novak Djokovic'],0.6,Novak Djokovic won the men's singles Australian Open 2023.,1,0,0
55,Who won the women's singles French Open 2022?,['Iga Swiatek'],0.6,"According to the documents, Iga Swiatek won the women's singles French Open 2022. She defeated Coco Gauff in the final with a score of 6-1, 6-3.",1,0,0
56,Who won the women's singles French Open 2023?,['Iga Swiatek'],0.6,"Iga Swiatek won the women's singles French Open 2023. This can be inferred from the fact that the documents mention Iga Swiatek beating Karolina Muchova in the final with a score of 6-2, 5-7, 6-4, and Swiatek winning her fourth Grand Slam title at the French Open.",1,0,0
57,Who is the runner-up in the women's singles at the 2023 French Open?,['Karolina Muchova'],0.6,"The runner-up in the women's singles at the 2023 French Open is Karolina Muchova, as Iga Swiatek won the title with a 6-2, 5-7, 6-4 victory over her in the final.",1,0,0
58,Who won the men's singles French Open 2022?,"['Rafael Nadal', 'Nadal']",0.6,"I can not answer the question because of the insufficient information in documents. The provided documents discuss the 2022 French Open and mention that Novak Djokovic lost in the quarterfinals to Rafael Nadal, and that Rafael Nadal won the men's singles title for the 14th time, defeating Casper Ruud. However, they do not explicitly state that Nadal won the 2022 French Open. To definitively answer who won the men's singles French Open in 2022, we would need more specific information about the 2022 tournament results.",1,1,0
59,Who won the men's singles French Open 2023?,['Novak Djokovic'],0.6,"Novak Djokovic won the men's singles French Open 2023. He defeated Casper Ruud in the final with a score of 7–6(7–1), 6–3, 7–5.",1,0,0
60,who the women's singles wimbledon 2022?,['Elena Rybakina'],0.6,"The women's singles Wimbledon champion in 2022 was Elena Rybakina, as stated in Doc 3.",1,0,0
61,who the women's singles wimbledon 2023?,"['Marketa Vondrousova', 'Markéta Vondroušová']",0.6,The women's singles Wimbledon champion in 2023 was Marketa Vondrousova.,1,0,0
62,Who won the men's singles wimbledon 2022?,['Novak Djokovic'],0.6,Novak Djokovic won the men's singles Wimbledon 2022 based on the information provided in the documents.,1,0,0
63,Who won the men's singles wimbledon 2023?,['Carlos Alcaraz'],0.6,Carlos Alcaraz won the men's singles Wimbledon 2023 based on the information provided in the documents.,1,0,0
64,How many titles has Swiatek won in 2022 season?,"['eight', '8']",0.6,"According to the documents, Swiatek won seven titles in the 2022 season. This information is explicitly stated in Document 3: ""Oct 13, 2022 ... How much better can she get and how can her rivals on the WTA Tour catch her? Swiatek has won seven titles this season, including two Grand..."".",0,0,0
65,who the women's singles U.S. Open 2022?,['Iga Swiatek'],0.6,The women's singles U.S. Open 2022 was won by Iga Swiatek.,1,0,0
66,Who won the men's singles U.S. Open 2022?,['Carlos Alcaraz'],0.6,Carlos Alcaraz won the men's singles U.S. Open 2022.,1,0,0
67,Who is the new head coach of the Virginia Tech football team in 2022?,['Brent Pry'],0.6,"The new head coach of the Virginia Tech football team in 2022 is Brent Pry, as mentioned in Document 3 and Document 5.",1,0,0
68,Where is Consensus 2022 taking place?,['Austin'],0.6,"Consensus 2022 is taking place in Austin, Texas.",1,0,0
69,When did the 148th Kentucky Derby take place?,"['May 7', 'May 7', 'May. 7', '7 May', '7 May', '7 May.']",0.6,"The 148th Kentucky Derby took place on Saturday, May 7, 2022, at Churchill Downs in Louisville, Kentucky.",1,0,0
70,What was Tesla's revenue in Q1 2022?,['18.76 billion'],0.6,"According to the documents, Tesla's revenue in Q1 2022 was $18.76 billion. This information can be found in Doc 1 and Doc 3.",1,0,0
71,When will Splatoon 3 be released?,"['September 9', 'Sep 9', 'Sep. 9', '9 September', '9 Sep', '9 Sep.', 'Sept 9', 'Sept. 9', '9 Sept', '9 Sept.']",0.6,"Splatoon 3 will be released on September 9th, 2022.",1,0,0
72,Who acquired STX Entertainment?,['Najafi Companies'],0.6,"STX Entertainment was acquired by The Najafi Companies, an affiliate of Najafi Companies, according to the documents. Specifically, this acquisition took place in early December 2021, as mentioned in Doc 4 and Doc 5.",1,0,0
73,When did Orrin G. Hatch pass away?,"['April 23 2022', 'Apr 23, 2022', 'Apr. 23, 2022', 'April 23, 2022', '23 April 2022', '23 Apr, 2022', '23 Apr., 2022', '23 April, 2022']",0.6,"Orrin G. Hatch passed away on April 23, 2022, in Salt Lake City, Utah.",1,0,0
74,Who was the new CEO of CNN?,['Chris Licht'],0.6,"The new CEO of CNN was Chris Licht, who was named on February 28.",1,0,0
75,Who won the French Presidential Election 2022?,['Emmanuel Macron'],0.6,"Emmanuel Macron won France's presidential election in 2022, fending off a historic challenge from far-right candidate Marine Le Pen.",1,0,0
76,What is the megapixel in main camera on the iPhone 14 Pro?,['48'],0.6,The main camera on the iPhone 14 Pro has a 48 megapixel sensor.,1,0,0
77,How much does it cost to rent a tool kit for Apple device repairs?,['49'],0.6,"According to the documents, it costs $49 to rent a tool kit for Apple device repairs, including shipping. This rental lasts for 7 days, after which a fee and tax will be charged via a hold on your credit card.",1,0,0
78,Where will the 2022 Met Gala take place?,['Metropolitan Museum of Art'],0.6,The 2022 Met Gala will take place at the Metropolitan Museum of Art in New York City.,1,0,0
79,Who won the Champions League in the 2022-2023 season?,['Manchester City'],0.6,"Manchester City won the Champions League in the 2022-2023 season. This is evident from the information provided in Document 4, which explicitly states ""Man City win 2022/23 Champions League"".",1,0,0
80,Which teams are playing in the 2021-22 NBA Finals?,"['Golden State Warriors', 'Boston Celtics']",0.6,The teams playing in the 2021-22 NBA Finals were the Golden State Warriors and the Boston Celtics.,1,0,0
81,What is the prize money for the Squid Game-inspired reality competition?,['4.56 million'],0.6,The prize money for the Squid Game-inspired reality competition is $4.56 million.,1,0,0
82,When was Overwatch 2 released?,"['October 4 2022', 'Oct 4, 2022', 'Oct. 4, 2022', 'October 4, 2022', '4 October 2022', '4 Oct, 2022', '4 Oct., 2022', '4 October, 2022']",0.6,"Overwatch 2 was released on October 4, 2022, in early access for PC, Xbox Series X/S, Xbox One, PS5, PS4, and Nintendo Switch.",1,0,0
83,Who won the 2022 Tour de France?,['Jonas Vingegaard'],0.6,"According to the documents, Jonas Vingegaard won the 2022 Tour de France. Doc 2 and Doc 4 explicitly state this information.",1,0,0
84,How much was Apple's revenue in Q3? 2022,"['83 billion', '83.0 billion']",0.6,Apple's revenue in Q3 2022 was $83.0 billion.,1,0,0
85,Who won the 2022 Atlanta Open?,['Alex de Minaur'],0.6,"According to the documents, Alex de Minaur won the 2022 Atlanta Open. Specifically, Doc 3 states: ""Alex de Minaur defeated Jenson Brooksby in the final, 6–3, 6–3 to win the singles title at the 2022 Atlanta Open."" Additionally, Doc 5 confirms this information, mentioning that ""On Sunday, Australian Alex de Minaur defeated American Jenson Brooksby 6-3, 6-3 to add a second ATP Atlanta championship to the one he won in 2019.""",1,0,0
86,What was the revenue of AWS in Q2 2022?,['19.7 billion'],0.6,The revenue of AWS in Q2 2022 was $19.7 billion.,1,0,0
87,when was xenoblade chronicles 3 released?,"['July 29', 'Jul 29', 'Jul. 29', '29 July', '29 Jul', '29 Jul.']",0.6,"Xenoblade Chronicles 3 was released on July 29, 2022.",1,0,0
88,"What is the name of the horse in the movie ""Nope""?",['Ghost'],0.6,"The names of the horses in the movie ""Nope"" mentioned in the documents are Clover, Lucky, and Ghost. Specifically, Ghost is noted as the horse who first signals that something is awry in the sky, while Lucky is described as a sage and experienced equine character.",1,0,0
89,When did Neal Lemlein pass away?,"['July 22 2022', 'Jul 22, 2022', 'Jul. 22, 2022', 'July 22, 2022', '22 July 2022', '22 Jul, 2022', '22 Jul., 2022', '22 July, 2022']",0.6,"Neal Lemlein passed away on July 22, 2022, in Aurora, Colorado.",1,0,0
90,Who is the lead actor in the film Carter?,['Joo Won'],0.6,"The lead actor in the film Carter is Joo Won, who plays the character Carter Lee, later revealed as also going by the name Michael Bane.",1,0,0
91,When was BlenderBot 3 released?,"['August 5', 'Aug 5', 'Aug. 5', '5 August', '5 Aug', '5 Aug.']",0.6,"BlenderBot 3 was released on Friday, August 5.",1,0,0
92,which company invented BlenderBot 3?,['Meta'],0.6,"Meta invented BlenderBot 3. This can be inferred from Document 1, which states ""To build artificial intelligence (AI) systems that can interact with people in smarter, safer and more useful ways, we need to teach them to adapt to our needs. Today, we’re releasing BlenderBot 3, our state-of-the-art conversational agent..."" The use of ""we"" and the mention of Meta AI's publicly available OPT-175B language model indicate that Meta is the company behind BlenderBot 3.",1,0,0
93,When was ChatGPT released?,"['November 30 2022', 'Nov 30, 2022', 'Nov. 30, 2022', 'November 30, 2022', '30 November 2022', '30 Nov, 2022', '30 Nov., 2022', '30 November, 2022']",0.6,"ChatGPT was released for public use on November 30, 2022.",1,0,0
94,When was GPT4 released?,"['March 14 2023', 'Mar 14, 2023', 'Mar. 14, 2023', 'March 14, 2023', '14 March 2023', '14 Mar, 2023', '14 Mar., 2023', '14 March, 2023']",0.6,"According to the documents, GPT-4 was released on March 14, 2023. This information is explicitly stated in Doc 2 and Doc 3.",1,0,0
95,How much did Amazon agree to pay to acquire iRobot?,['1.7 billion'],0.6,Amazon agreed to acquire iRobot for approximately $1.7 billion.,1,0,0
96,What is the location of the Major League Baseball Field of Dreams Game 2022?,"['Dyersville, Iowa']",0.6,"The location of the Major League Baseball Field of Dreams Game 2022 is Dyersville, Iowa.",1,0,0
97,When did Microsoft release Windows 11 22H2?,"['September 20', 'Sep 20', 'Sep. 20', '20 September', '20 Sep', '20 Sep.', 'Sept 20', 'Sept. 20', '20 Sept', '20 Sept.']",0.6,"According to the documents, Microsoft released Windows 11 22H2 on September 20, 2022.",1,0,0
98,When did AMD unveil Ryzen 7000 processors?,"['August 29', 'Aug 29', 'Aug. 29', '29 August', '29 Aug', '29 Aug.']",0.6,"AMD unveiled the Ryzen 7000 processors on August 29th at 7PM in a YouTube livestream, as mentioned in Document 4.",1,0,0
99,Who won the U.S. all-around title at the U.S. Gymnastics Nationals 2022?,['Konnor McClain'],0.6,Konnor McClain won the U.S. all-around title at the U.S. Gymnastics Nationals 2022. This information is directly stated in Document 1 and Document 5.,1,0,0
100,What is the new price of Tesla's Full-Self Driving (FSD) software?,"['$15,000']",0.6,"The new price of Tesla's Full-Self Driving (FSD) software is $15,000. This increase from the previous price was announced by Tesla CEO Elon Musk and will go into effect in North America starting September 5th, representing a $3,000 jump from the previous price.",1,0,0
101,What is the date of the premiere of House of the Dragon?,"['August 21', 'Aug 21', 'Aug. 21', '21 August', '21 Aug', '21 Aug.']",0.6,The premiere date of House of the Dragon is August 21. This information is directly stated in multiple documents provided.,1,0,0
102,When is the release date for Sony's PlayStation VR2 headset?,"['February 22', 'Feb 22', 'Feb. 22', '22 February', '22 Feb', '22 Feb.']",0.6,The release date for Sony's PlayStation VR2 headset is 22 February 2023.,1,0,0
103,What is the new venture launched by Tiger Woods and Rory McIlroy?,['TMRW Sports'],0.6,"The new venture launched by Tiger Woods and Rory McIlroy is called TMRW Sports. It is described as a technology-focused project that aims to develop ""progressive approaches to sports, media, and entertainment."" The venture involves sports industry executive Mike McCarley and broadcasting veteran Dick Ebersol as initial investors.",1,0,0
104,Which company recently acquired Super.tech?,['ColdQuanta'],0.6,"ColdQuanta recently acquired Super.tech. This can be inferred from the information provided in Doc 1, where it states, ""As part of ColdQuanta, we have the opportunity to play a pivotal role in building a quantum company that will define the future of the industry."" This indicates that Super.tech became part of ColdQuanta through an acquisition.",1,0,0
105,Who is the Heisman Trophy winner in 2022?,['Caleb Williams'],0.6,The Heisman Trophy winner in 2022 is Caleb Williams from USC.,1,0,0
106,When does The Amazing Race Season 34 premiere?,"['September 21', 'Sep 21', 'Sep. 21', '21 September', '21 Sep', '21 Sep.', 'Sept 21', 'Sept. 21', '21 Sept', '21 Sept.']",0.6,"The Amazing Race Season 34 premiered on Wednesday, September 21, 2022, at 10/9c on CBS.",1,0,0
107,Who is the chairman of Toulouse and under whose ownership are they currently?,['Damien Comolli'],0.6,"The chairman of Toulouse FC is Damien Comolli. Currently, Toulouse FC is under the ownership of RedBird Capital Partners, which has acquired an 85% majority stake in the club.",1,0,0
108,When will the TGL (Tech-Infused Golf League) season start?,"['January 2024', 'Jan 2024', 'Jan. 2024', 'January, 2024', 'Jan, 2024', 'Jan., 2024']",0.6,The TGL season will start in January 2024.,1,0,0
109,Who is the director of BioShock movie?,['Francis Lawrence'],0.6,The director of the BioShock movie is Francis Lawrence.,1,0,0
110,What is the premiere date of New Amsterdam Season 5?,"['September 20', 'Sep 20', 'Sep. 20', '20 September', '20 Sep', '20 Sep.', 'Sept 20', 'Sept. 20', '20 Sept', '20 Sept.']",0.6,"The premiere date of New Amsterdam Season 5 is September 20, 2022.",1,0,0
111,Who won the World Cup Final in 2022?,['Argentina'],0.6,"According to the documents, Argentina won the World Cup Final in 2022. The documents state that ""Argentina beat France on penalties in the final at the Lusail Iconic Stadium to ensure they would not have to wait at least 40 years for a third World Cup title, triumphing for the first time since 1986."" Additionally, it mentions that ""With the victory, Argentina won their third FIFA World Cup title.""",1,0,0
112,Who is the chief meteorologist for KPLR-TV?,['John Fuller'],0.6,The chief meteorologist for KPLR-TV is John Fuller. This information is directly stated in Document 4.,1,0,0
113,Who is the new head of development at Riff Raff Entertainment?,['Katie Sinclair'],0.6,The new head of development at Riff Raff Entertainment is Katie Sinclair.,1,0,0
114,How much money did Texas Tech pay Marlene Stollings in the settlement?,"['740,000', '740K']",0.6,"Texas Tech paid Marlene Stollings approximately $740,000 in settling the lawsuit she filed after being fired by the school in 2020.",1,0,0
115,Who acquired a stake in FromSoftware?,"['Sony', 'Tencent']",0.6,"Sony and Tencent acquired stakes in FromSoftware. Specifically, Sony acquired 14.09% of FromSoftware's shares, and Tencent acquired 16.25% of the company's shares.",1,0,0
116,Who is the new Coach for The Voice Season 22?,['Camila Cabello'],0.6,"The new Coach for The Voice Season 22 is Camila Cabello, replacing Kelly Clarkson.",1,0,0
117,What was the unemployment rate in August 2022 in U.S.?,"['3.7%', '3.7 percent']",0.6,"According to Doc 2, the U.S. unemployment rate, not seasonally adjusted, in August 2022 was 3.8%. Additionally, the seasonally adjusted U.S. unemployment rate in August 2022 was 3.7%.",1,0,0
118,Who did Serena Williams lose to in her last match at the U.S. Open?,['Ajla Tomljanovic'],0.6,Serena Williams lost to Australia's Ajla Tomljanovic in her last match at the U.S. Open. This information can be found in Document 1 and Document 5.,1,0,0
119,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,"['Eight', '8']",0.6,"According to the documents, eight people were injured in the shuttle van accident on the Palisades Interstate Parkway.",1,0,0
120,Who is the head coach of Virginia Tech football?,['Brent Pry'],0.6,"The head coach of Virginia Tech football is Brent Pry. This information can be inferred from Document 1 and Document 2, which mention Pry taking the head-coaching position at Virginia Tech and details about his coaching approach and the team's situation under his leadership.",1,0,0
121,How did Tanya Pardazi die?,"['sky diving accident', 'skydiving accident']",0.6,Tanya Pardazi died in a skydiving accident at Skydive Toronto on August 27th. She was attempting her first solo dive after completing a skydiving course.,1,0,0
122,Who was named interim coach for Nebraska's 2022 season?,['Mickey Joseph'],0.6,"Mickey Joseph was named interim coach for Nebraska's 2022 season. This information is directly stated in Document 1, which mentions that Nebraska has named Mickey Joseph as the interim head coach for the remainder of the 2022 season.",1,0,0
123,What is the release date of Jackie Evancho's album Carousel of Time?,"['September 9', 'Sep 9', 'Sep. 9', '9 September', '9 Sep', '9 Sep.', 'Sept 9', 'Sept. 9', '9 Sept', '9 Sept.']",0.6,"The release date of Jackie Evancho's album Carousel of Time is September 9, 2022.",1,0,0
124,Which companies are part of MATANA?,"['Microsoft', 'Apple', 'Tesla', 'Alphabet', 'Nvidia', 'Amazon']",0.6,"The companies that are part of the MATANA group are:

- Microsoft Corporation (NASDAQ: MSFT)
- Apple Inc (NASDAQ: AAPL)
- Tesla Inc (NASDAQ: TSLA)
- Alphabet Inc (NASDAQ: GOOGL)
- Nvidia Corp (NASDAQ: NVDA)
- Amazon.com Inc (NASDAQ: AMZN)",1,0,0
125,Which animated series won the Emmy Award for Best Animated Program?,['Arcane'],0.6,"The animated series ""Arcane"" won the Emmy Award for Best Animated Program.",1,0,0
126,How many teams will be included in the expanded College Football Playoff?,['12'],0.6,"The expanded College Football Playoff will include 12 teams, starting from the 2024 season.",1,0,0
127,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,['Ecuador'],0.6,"According to the documents, the host nation Qatar will play against Ecuador in the opening match of the 2022 World Cup.",1,0,0
128,Where did Leonard Francis escape from?,['San Diego'],0.6,Leonard Francis escaped from his home in the Torrey Highlands community of San Diego.,1,0,0
