id,question,answers,noise_rate,generation,correct,is_rejection,is_error_detected
14,When is the Sports Star of the Year Awards Show 2022?,"['May 26', 'May 26', 'May. 26', '26 May', '26 May', '26 May.']",0.0,"The Seattle Sports Star of the Year Awards Show in 2022 took place on May 26, as mentioned in the documents [Doc 1], [Doc 2], [Doc 3], [Doc 4], and [Doc 5].",1,0,0
15,Who are the recipients of the 2022 Ivan Allen Jr. Prize for Social Courage?,"['Lawrence Williams', 'Ralph Long Jr.', 'Ford Greene', 'Ronald Yancey']",0.0,"The recipients of the 2022 Ivan Allen Jr. Prize for Social Courage are Ford Greene, Ralph Long Jr., Lawrence Williams, and Ronald Yancey. These individuals are recognized for their roles as trailblazers in the integration of Georgia Tech, making it the first higher education institution in the Deep South to peacefully integrate without a court order.",1,0,0
16,What is the codename for Google's AR headset project?,['Project Iris'],0.0,"The codename for Google's AR headset project is Project Iris. This information is consistent across all provided documents (Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5).",1,0,0
17,What is the name of Meta's AI supercomputer?,"['RSC', 'the AI Research SuperCluster']",0.0,The name of Meta's AI supercomputer is the AI Research SuperCluster (RSC).,1,0,0
18,When will American students start taking digital SAT exams?,['2024'],0.0,"American students will begin taking digital SAT exams in the spring of 2024. This information is consistent across the provided documents, specifically mentioned in Doc 1 and Doc 5.",1,0,0
19,When do the Paralympic Winter Games 2022 start?,"['March 4', 'Mar 4', 'Mar. 4', '4 March', '4 Mar', '4 Mar.']",0.0,"The Paralympic Winter Games 2022 start on Friday, March 4, 2022. This information is consistent across all provided documents (Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5).",1,0,0
20,Super Bowl 2022 date,"['February 13', 'Feb 13', 'Feb. 13', '13 February', '13 Feb', '13 Feb.']",0.0,"The Super Bowl 2022 is scheduled for Sunday, February 13, 2022. This information is consistent across Documents 1, 2, 3, and 4. There are no factual errors in the provided documents regarding the date of the Super Bowl 2022.",1,0,0
21,Who won the 2022 Nobel Prize for chemistry?,"['Carolyn R. Bertozzi', 'Morten Meldal', 'K. Barry Sharpless']",0.0,"The 2022 Nobel Prize in Chemistry was awarded to Carolyn R. Bertozzi, Morten Meldal, and K. Barry Sharpless. They were honored for their advances in ""click chemistry"" and bio-orthogonal chemistry, which have played a role in treating and diagnosing illnesses. This award recognizes their independent research that led to the development of these methods, revolutionizing how chemists think about linking molecules together.",1,0,0
22,Who won the Super Bowl 2022?,['Los Angeles Rams'],0.0,"The Los Angeles Rams won the Super Bowl LVI in 2022. This victory marked their second Super Bowl title, with Cooper Kupp being named the game's Most Valuable Player. The Rams achieved this win on February 13, 2022, at SoFi Stadium in Inglewood, California, with a final score of 23-20 against the Cincinnati Bengals.",1,0,0
23,Who won women's 500m speed skating at the 2022 Winter Olympics?,['Erin Jackson'],0.0,"Erin Jackson from the United States won the women's 500m speed skating at the 2022 Winter Olympics. Her victory was made possible by an act of kindness from her friend Brittany Bowe, who gave up her US qualification spot to Jackson after qualifying in her specialist events. Jackson's time was 37.04 seconds, edging out Japan's Takagi Miho and the ROC's Angelina Golikova. This achievement marked the first time a U.S. athlete won gold in this event since Lillehammer",1,0,0
24,When was Lost Ark game release on Steam?,"['February 11', 'Feb 11', 'Feb. 11', 'February 11', '11 February', '11 Feb', '11 Feb.', '11 February']",0.0,"Lost Ark was released on Steam on February 11, 2022. However, Founders Pack owners were able to play starting from February 8, 2022. This information is consistent across Documents 2, 4, and 5.",1,0,0
25,What medals did Jessie Diggins win in the Beijing 2022 Olympic Games?,"['silver', 'Silver', 'bronze', 'Bronze']",0.0,Jessie Diggins won a silver medal in the 30-kilometer freestyle race and a bronze medal in the individual sprint at the Beijing 2022 Olympic Games. These achievements made her the most decorated American cross-country skier of all time.,1,0,0
26,What is the genre of The Endgame (TV show)?,['crime'],0.0,The genre of The Endgame (TV show) is Crime drama and Thriller.,1,0,0
27,When did Russia invade Ukraine?,"['February 24', 'Feb 24', 'Feb. 24', '24 February', '24 Feb', '24 Feb.']",0.0,"Russia invaded Ukraine on February 24, 2022. This information is consistent across all provided documents (Doc 1, Doc 2, Doc 4, and Doc 5).",1,0,0
28,When was Elden Ring being released?,"['February 25', 'Feb 25', 'Feb. 25', '25 February', '25 Feb', '25 Feb.']",0.0,"Elden Ring was released on February 25, 2022. This information is consistent across all provided documents (Doc 1, Doc 2, Doc 4, and Doc 5).",1,0,0
29,Who did Iga Swiatek defeat to win the Qatar Open 2022?,['Anett Kontaveit'],0.0,"Iga Swiatek defeated Anett Kontaveit to win the Qatar Open 2022. This information is confirmed by both Doc 1 and Doc 5, which mention Swiatek's victory over Kontaveit in the final of the event.",1,0,0
30,Which country won the most medals at the 2022 Winter Olympics?,['Norway'],0.0,"Norway won the most medals at the 2022 Winter Olympics, with a total of 37 medals. This includes 16 gold medals, which set a new record for the most at a single Winter Games.",1,0,0
31,Who won the Male Vocalist of the Year at the 2022 CMA ?,['Chris Stapleton'],0.0,"Chris Stapleton won the Male Vocalist of the Year at the 2022 CMA Awards. This information is consistent across all the provided documents (Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5).",1,0,0
32,Who won the ACC Tournament in 2022?,['Virginia Tech'],0.0,The Virginia Tech Hokies won the ACC Tournament in 2022. This victory marked their first ACC Tournament title and only their second conference tournament title in program history. They secured the title by defeating Duke with a score of 82-67.,1,0,0
33,What chip does the iPhone 14 have?,['A15'],0.0,"The iPhone 14 has the A15 Bionic chip. This information is confirmed by both Doc 1 and Doc 3, which mention that the iPhone 14 uses the A15 processor, the same one found in the iPhone 13. Doc 3 also specifies that the iPhone 14 and iPhone 14 Plus have the same A15 chip with a five-core GPU as found in iPhone 13 Pro models.",1,0,0
34,When is Google I/O 2022 scheduled to take place?,"['May 11', '12']",0.0,"Google I/O 2022 is scheduled to take place on May 11 and May 12, 2022.",1,0,0
35,who will direct Irredeemable film?,['Jeymes Samuel'],0.0,"Jeymes Samuel will direct the Irredeemable film. This information is consistent across all the provided documents (Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5), confirming that Jeymes Samuel, the director of ""The Harder They Fall,"" is set to direct the film adaptation of the graphic novel series ""Irredeemable"" and its spinoff ""Incorruptible"" for Netflix.",1,0,0
36,What is the name of China's rover on Mars?,['Zhurong'],0.0,The name of China's rover on Mars is Zhurong.,1,0,0
37,Who is being honored with the 2022 Warrior Award?,['Shad Gaspard'],0.0,"Shad Gaspard is being honored with the 2022 Warrior Award. This information is consistent across all provided documents (Doc 2, Doc 3, Doc 4, and Doc 5).",1,0,0
38,What is the weight of the Surface Laptop SE?,"['2.45', '1,112.4']",0.0,The weight of the Surface Laptop SE is 2.45 pounds.,1,0,0
39,Who stars in The Lost City?,"['Sandra Bullock', 'Channing Tatum']",0.0,"The Lost City stars Sandra Bullock, Channing Tatum, Daniel Radcliffe, Da'Vine Joy Randolph, and Brad Pitt. Sandra Bullock plays the lead role of Loretta Sage, Channing Tatum stars as Alan, Daniel Radcliffe portrays Fairfax, Da'Vine Joy Randolph appears as Beth Hatten, and Brad Pitt takes on the role of Jack Trainer.",1,0,0
40,What happened at the Academy Awards involving Will Smith and Chris Rock?,['slapped'],0.0,"During the 94th Academy Awards on March 27, 2022, actor Will Smith slapped comedian Chris Rock across the face while Rock was presenting the award for Best Documentary Feature. This incident led to Smith being banned from attending any Academy events, including the Oscars, for a period of 10 years by the Board of Governors for the Academy of Motion Picture Arts and Sciences. Smith had resigned from the Academy a week before the disciplinary actions were announced. The incident was referenced and joked about by Chris Rock in a live Netflix show",1,0,0
41,When did Apple M2 chip?,"['June 6', 'Jun 6', 'Jun. 6', '6 June', '6 Jun', '6 Jun.']",0.0,"The Apple M2 chip was unveiled on June 6, 2022, at Apple's WWDC keynote.",1,0,0
42,What film won the 2022 Academy Award for Best Picture?,['CODA'],0.0,"The film ""CODA"" won the 2022 Academy Award for Best Picture. This marks the first time a streaming service, specifically Apple TV+, took Hollywood's biggest prize. The win was announced at the 94th Annual Academy Awards ceremony in Los Angeles.",1,0,0
43,When will the 94th Academy Awards be held?,"['March 27', 'Mar 27', 'Mar. 27', '27 March', '27 Mar', '27 Mar.']",0.0,"The 94th Academy Awards will be held on Sunday, March 27, 2022. This information is consistent across Documents 1, 2, 3, and 4.",1,0,0
44,When was A House Between the Earth and the Moon published?,"['March 29', 'Mar 29', 'Mar. 29', '29 March', '29 Mar', '29 Mar.']",0.0,"A House Between the Earth and the Moon was published on March 29, 2022. This information is consistent across Documents 1, 2, and 4. There are no factual errors in the provided documents regarding the publication date.",1,0,0
45,Which alnum won the Album of the Year GRAMMYs 2022,['We are'],0.0,"Jon Batiste won the Album of the Year Grammy in 2022 for his album ""We Are."" This information is consistent across all provided documents.",1,0,0
46,When is the final of the 2022 FIFA World Cup?,"['December 18', 'Dec 18', 'Dec. 18', '18 December', '18 Dec', '18 Dec.']",0.0,The final of the 2022 FIFA World Cup was played on 18 December 2022.,1,0,0
47,How many vehicles did Tesla deliver in the first quarter of 2022?,"['310,048']",0.0,"Tesla delivered 310,048 electric vehicles in the first quarter of 2022. This information is confirmed by both Doc 2 and Doc 3.",1,0,0
48,Who acquired Twitter?,['Elon Musk'],0.0,"Elon Musk acquired Twitter. This information is confirmed in multiple documents, specifically in Doc 1, Doc 2, Doc 4, and Doc 5. The documents mention that Elon Musk completed his $44 billion acquisition of Twitter, which made him the world's richest man in charge of one of the world's most influential social media platforms.",1,0,0
49,How much did Elon Musk bought Twitter?,['44 billion'],0.0,Elon Musk bought Twitter for approximately $44 billion. This information is consistent across all the provided documents.,1,0,0
50,Who won the 2022 Masters Tournament?,['Scottie Scheffler'],0.0,"Scottie Scheffler won the 2022 Masters Tournament. He finished the tournament with a 10-under par 278, three shots ahead of second-place Rory McIlroy.",1,0,0
51,Who won the women's singles Australian Open 2022?,['Ashleigh Barty'],0.0,"Ashleigh Barty won the women's singles Australian Open in 2022. This information is consistent across all provided documents (Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5).",1,0,0
52,Who won the women's singles Australian Open 2023?,['Aryna Sabalenka'],0.0,"Aryna Sabalenka won the women's singles Australian Open 2023. She achieved this victory by coming back from behind and defeating Elena Rybakina with the scores 4-6, 6-3, 6-4.",1,0,0
53,Who won the men's singles Australian Open 2022?,"['Rafael Nadal', 'Nadal']",0.0,"Rafael Nadal won the men's singles Australian Open in 2022. He defeated Daniil Medvedev in the final with a score of 2–6, 6–7(5–7), 6–4, 6–4, 7–5. This victory marked Nadal's second Australian Open title and his 21st major singles title overall.",1,0,0
54,Who won the men's singles Australian Open 2023?,['Novak Djokovic'],0.0,"Novak Djokovic won the men's singles Australian Open 2023. He defeated Stefanos Tsitsipas with the scores of 6-3, 7-6(7–4), 7-6(7–5). This victory marked his record-extending tenth Australian Open title and 22nd major title overall, tying Rafael Nadal for the all-time record of most Grand Slam men's singles titles won.",1,0,0
55,Who won the women's singles French Open 2022?,['Iga Swiatek'],0.0,"Iga Swiatek won the women's singles French Open 2022. This information is consistent across all provided documents (Doc 1, Doc 2, Doc 3, and Doc 4).",1,0,0
56,Who won the women's singles French Open 2023?,['Iga Swiatek'],0.0,"Iga Swiatek won the women's singles French Open 2023. This information is consistent across documents [Doc 1], [Doc 3], and [Doc 5]. There are no factual errors in the provided documents.",1,0,0
57,Who is the runner-up in the women's singles at the 2023 French Open?,['Karolina Muchova'],0.0,The runner-up in the women's singles at the 2023 French Open is Karolina Muchova from the Czech Republic. This information is confirmed in Documents [Doc 1] and [Doc 3].,1,0,0
58,Who won the men's singles French Open 2022?,"['Rafael Nadal', 'Nadal']",0.0,"Rafael Nadal won the men's singles French Open in 2022. He defeated Casper Ruud in the final, extending his record of most titles per tournament at the French Open and his all-time major singles titles to 22. This victory also marked the first time in his career that he won the Australian Open and the French Open in the same calendar year.",1,0,0
59,Who won the men's singles French Open 2023?,['Novak Djokovic'],0.0,"Novak Djokovic won the men's singles French Open 2023. He defeated Casper Ruud with the scores of 7-6 (1), 6-3, 7-5. This victory marked his 23rd Grand Slam singles title, breaking a tie with Rafael Nadal for the most by a man.",1,0,0
60,who the women's singles wimbledon 2022?,['Elena Rybakina'],0.0,"The women's singles winner at the 2022 Wimbledon Championships was Elena Rybakina. She defeated Ons Jabeur in the final, marking her first major singles title and making her the first Kazakhstani to win a major title. Additionally, Rybakina became the first player from an Asian nation to win a major title, following Li Na and Naomi Osaka. The tournament took place at the All England Lawn Tennis and Croquet Club in Wimbledon, London, United Kingdom, from June 27 to July 10, 20",1,0,0
61,who the women's singles wimbledon 2023?,"['Marketa Vondrousova', 'Markéta Vondroušová']",0.0,"The women's singles Wimbledon 2023 champion was Czech Republic's Marketa Vondrousova. She defeated Tunisia's Ons Jabeur in the final with a score of 6-4, 6-4. This victory made her the first unseeded woman to win Wimbledon in the open era.",1,0,0
62,Who won the men's singles wimbledon 2022?,['Novak Djokovic'],0.0,"Novak Djokovic won the men's singles Wimbledon 2022. He defeated Nick Kyrgios in the final, claiming his 21st major title. This victory also marked his seventh title at Wimbledon, including the 2022 edition.",1,0,0
63,Who won the men's singles wimbledon 2023?,['Carlos Alcaraz'],0.0,"Carlos Alcaraz won the men's singles Wimbledon 2023. He defeated Novak Djokovic in a five-set final with the scores 1-6, 7-6(6), 6-1, 3-6, 6-4. This victory marked Alcaraz's first Wimbledon title and his second major singles title overall.",1,0,0
64,How many titles has Swiatek won in 2022 season?,"['eight', '8']",0.0,"Swiatek won a total of 8 titles in the 2022 season. This information is confirmed in Doc 2, where it states, ""Swiatek became the first player since Serena Williams in 2013 to claim the most titles (8), to win the most matches (67) and to achieve the most 'bagels' in a year (22).""",1,0,0
65,who the women's singles U.S. Open 2022?,['Iga Swiatek'],0.0,"The women's singles U.S. Open 2022 was won by Iga Swiatek. She defeated Ons Jabeur with a score of 6-2, 7-6 [7-5]. This victory marked her third Grand Slam title and her first on a surface other than clay. Swiatek, who was the world No. 1 at the time, became the first woman to win seven titles in one year since Serena Williams in 2014.",1,0,0
66,Who won the men's singles U.S. Open 2022?,['Carlos Alcaraz'],0.0,Carlos Alcaraz won the men's singles U.S. Open 2022. This information is consistent across all documents provided.,1,0,0
67,Who is the new head coach of the Virginia Tech football team in 2022?,['Brent Pry'],0.0,"The new head coach of the Virginia Tech football team in 2022 is Brent Pry. He was named the team's new head coach on November 30, 2021, after serving as the defensive coordinator at Penn State. Prior to this, he had been a defensive graduate assistant for Virginia Tech in the 1990s.",1,0,0
68,Where is Consensus 2022 taking place?,['Austin'],0.0,"Consensus 2022 is taking place in Austin, Texas, US. This information is consistent across all provided documents (Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5).",1,0,0
69,When did the 148th Kentucky Derby take place?,"['May 7', 'May 7', 'May. 7', '7 May', '7 May', '7 May.']",0.0,"The 148th Kentucky Derby took place on Saturday, May 7, 2022. This information is consistent across all the provided documents (Doc 1, Doc 2, Doc 4, and Doc 5). There are no factual errors in the provided documents regarding the date of the event.",1,0,0
70,What was Tesla's revenue in Q1 2022?,['18.76 billion'],0.0,"Tesla's revenue in Q1 2022 was $18.76 billion. This information is confirmed by Doc 2 and Doc 5, which both state that Tesla reported $18.76 billion in revenue for that quarter.",1,0,0
71,When will Splatoon 3 be released?,"['September 9', 'Sep 9', 'Sep. 9', '9 September', '9 Sep', '9 Sep.', 'Sept 9', 'Sept. 9', '9 Sept', '9 Sept.']",0.0,"Splatoon 3 will be released on September 9, 2022. This information is confirmed in multiple documents, specifically in Doc 2, Doc 4, and Doc 5.",1,0,0
72,Who acquired STX Entertainment?,['Najafi Companies'],0.0,"The Najafi Companies acquired STX Entertainment. This information is confirmed by multiple documents, specifically Doc 3, Doc 5, and the statements made by Jahm Najafi in Doc 1 and Doc 5.",1,0,0
73,When did Orrin G. Hatch pass away?,"['April 23 2022', 'Apr 23, 2022', 'Apr. 23, 2022', 'April 23, 2022', '23 April 2022', '23 Apr, 2022', '23 Apr., 2022', '23 April, 2022']",0.0,"Orrin G. Hatch passed away on April 23, 2022. This information is consistent across all provided documents (Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5).",1,0,0
74,Who was the new CEO of CNN?,['Chris Licht'],0.0,"The new CEO of CNN was Chris Licht. He was named to the position on February 28, 2022, after having worked at CBS and MSNBC. Licht aims to shift CNN towards a more news-focused channel, moving away from opinion-driven content and partisan focus.",1,0,0
75,Who won the French Presidential Election 2022?,['Emmanuel Macron'],0.0,"Emmanuel Macron won the French Presidential Election 2022. He secured a second term with 58.5% of the vote in the second-round runoff, defeating far-right leader Marine Le Pen, who received 41.5% of the vote.",1,0,0
76,What is the megapixel in main camera on the iPhone 14 Pro?,['48'],0.0,"The megapixel in the main camera on the iPhone 14 Pro is 48 megapixels. This information is confirmed by multiple documents, specifically in Doc 3, Doc 5, and the general descriptions in Doc 1 and Doc 2.",1,0,0
77,How much does it cost to rent a tool kit for Apple device repairs?,['49'],0.0,"The cost to rent a tool kit for Apple device repairs is $49. This information is consistent across Documents 1, 3, and 5. However, Document 1 provides additional context about the rental terms and conditions, such as the one-week rental period and the requirement to drop off the kit at a UPS store by day 7. Documents 2 and 4 mention the availability of the tool rental kits but do not specify the cost.",1,0,0
78,Where will the 2022 Met Gala take place?,['Metropolitan Museum of Art'],0.0,The 2022 Met Gala will take place at the Metropolitan Museum of Art in New York City.,1,0,0
79,Who won the Champions League in the 2022-2023 season?,['Manchester City'],0.0,"Manchester City won the UEFA Champions League in the 2022-2023 season. They defeated Inter Milan with a score of 1-0, with Rodri scoring the lone goal in the second half. This victory marked Manchester City's first-ever European Cup and their first European trophy since 1970. They also achieved a unique continental treble, becoming the second English men's football club to do so.",1,0,0
80,Which teams are playing in the 2021-22 NBA Finals?,"['Golden State Warriors', 'Boston Celtics']",0.0,"The teams playing in the 2021-22 NBA Finals are the Golden State Warriors and the Boston Celtics. This information is confirmed in Documents 2, 3, and 5.",1,0,0
81,What is the prize money for the Squid Game-inspired reality competition?,['4.56 million'],0.0,"The prize money for the Squid Game-inspired reality competition is $4.56 million. This information is consistent across documents [Doc 2], [Doc 3], and [Doc 5].",1,0,0
82,When was Overwatch 2 released?,"['October 4 2022', 'Oct 4, 2022', 'Oct. 4, 2022', 'October 4, 2022', '4 October 2022', '4 Oct, 2022', '4 Oct., 2022', '4 October, 2022']",0.0,"Overwatch 2 was released on October 4, 2022. This information is confirmed by multiple documents, specifically Doc 2 and Doc 4.",1,0,0
83,Who won the 2022 Tour de France?,['Jonas Vingegaard'],0.0,"Jonas Vingegaard (Jumbo-Visma) won the 2022 Tour de France. He outlasted two-time defending champion Tadej Pogačar (UAE Team Emirates) and finished second, 2:43 back of Vingegaard. Geraint Thomas (INEOS Grenadiers) was third, 7:22 behind the lead. Vingegaard became the first Dane to win the Tour since Bjarne Riis in 1996.",1,0,0
84,How much was Apple's revenue in Q3? 2022,"['83 billion', '83.0 billion']",0.0,"Apple's revenue in Q3 2022 was $83.0 billion. This information is consistent across Documents 1, 2, 3, and 5.",1,0,0
85,Who won the 2022 Atlanta Open?,['Alex de Minaur'],0.0,"Alex de Minaur won the 2022 Atlanta Open. This information is consistent across all documents (Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5). They all mention that de Minaur defeated Jenson Brooksby in the final to secure his second Atlanta title, with the first being in 2019.",1,0,0
86,What was the revenue of AWS in Q2 2022?,['19.7 billion'],0.0,"The revenue of AWS in Q2 2022 was $19.7 billion. This information is consistent across documents [Doc 2], [Doc 4], and [Doc 5].",1,0,0
87,when was xenoblade chronicles 3 released?,"['July 29', 'Jul 29', 'Jul. 29', '29 July', '29 Jul', '29 Jul.']",0.0,"Xenoblade Chronicles 3 was released on July 29, 2022. This information is confirmed by Documents [Doc 1], [Doc 3], and [Doc 4].",1,0,0
88,"What is the name of the horse in the movie ""Nope""?",['Ghost'],0.0,"The movie ""Nope"" features horses named Ghost, Lucky, Clover, and Gordy. These horses play significant roles in the film, with Ghost being the one who first signals that something is amiss in the sky. The real horses who portrayed these characters are not credited in the film.",1,0,0
89,When did Neal Lemlein pass away?,"['July 22 2022', 'Jul 22, 2022', 'Jul. 22, 2022', 'July 22, 2022', '22 July 2022', '22 Jul, 2022', '22 Jul., 2022', '22 July, 2022']",0.0,"Neal Lemlein passed away on July 22, 2022. This information is consistent across all the provided documents (Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5).",1,0,0
90,Who is the lead actor in the film Carter?,['Joo Won'],0.0,"The lead actor in the film Carter is Joo Won, who plays the character Carter Lee, also known as Michael Bane.",1,0,0
91,When was BlenderBot 3 released?,"['August 5', 'Aug 5', 'Aug. 5', '5 August', '5 Aug', '5 Aug.']",0.0,"BlenderBot 3 was released on August 5, 2022. This information is consistent across all provided documents (Doc 1, Doc 4, and Doc 5).",1,0,0
92,which company invented BlenderBot 3?,['Meta'],0.0,"Meta, also known as Facebook's parent company, invented BlenderBot 3. This information is consistent across all provided documents.",1,0,0
93,When was ChatGPT released?,"['November 30 2022', 'Nov 30, 2022', 'Nov. 30, 2022', 'November 30, 2022', '30 November 2022', '30 Nov, 2022', '30 Nov., 2022', '30 November, 2022']",0.0,"ChatGPT was released on November 30, 2022. This information is consistent across all provided documents (Doc 1, Doc 3, and Doc 4).",1,0,0
94,When was GPT4 released?,"['March 14 2023', 'Mar 14, 2023', 'Mar. 14, 2023', 'March 14, 2023', '14 March 2023', '14 Mar, 2023', '14 Mar., 2023', '14 March, 2023']",0.0,"GPT-4 was released on March 14, 2023. This information is consistent across all provided documents (Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5).",1,0,0
95,How much did Amazon agree to pay to acquire iRobot?,['1.7 billion'],0.0,"Amazon agreed to pay approximately $1.7 billion to acquire iRobot. This information is consistent across all the provided documents (Doc 1, Doc 3, Doc 5).",1,0,0
96,What is the location of the Major League Baseball Field of Dreams Game 2022?,"['Dyersville, Iowa']",0.0,"The Major League Baseball Field of Dreams Game 2022 is located in Dyersville, Iowa. The game takes place on a field built in the middle of a cornfield, in the same location where the classic 1989 film ""Field of Dreams"" was shot.",1,0,0
97,When did Microsoft release Windows 11 22H2?,"['September 20', 'Sep 20', 'Sep. 20', '20 September', '20 Sep', '20 Sep.', 'Sept 20', 'Sept. 20', '20 Sept', '20 Sept.']",0.0,"Microsoft released Windows 11 22H2 on September 20, 2022. This information is consistent across all the provided documents (Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5).",1,0,0
98,When did AMD unveil Ryzen 7000 processors?,"['August 29', 'Aug 29', 'Aug. 29', '29 August', '29 Aug', '29 Aug.']",0.0,"AMD unveiled the Ryzen 7000 processors on August 29, 2022. This information is consistent across all provided documents (Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5).",1,0,0
99,Who won the U.S. all-around title at the U.S. Gymnastics Nationals 2022?,['Konnor McClain'],0.0,"Konnor McClain won the U.S. all-around title at the U.S. Gymnastics Nationals 2022. She achieved a combined score of 112.750, surpassing Shilese Jones, who scored 111.900. This victory marked a significant turnaround for McClain since switching training gyms the previous year.",1,0,0
100,What is the new price of Tesla's Full-Self Driving (FSD) software?,"['$15,000']",0.0,"The new price of Tesla's Full-Self Driving (FSD) software is $15,000.",1,0,0
101,What is the date of the premiere of House of the Dragon?,"['August 21', 'Aug 21', 'Aug. 21', '21 August', '21 Aug', '21 Aug.']",0.0,"The premiere date of House of the Dragon is August 21, 2022. This information is consistent across all provided documents (Doc 1, Doc 3, and Doc 4).",1,0,0
102,When is the release date for Sony's PlayStation VR2 headset?,"['February 22', 'Feb 22', 'Feb. 22', '22 February', '22 Feb', '22 Feb.']",0.0,"The release date for Sony's PlayStation VR2 headset is February 22, 2023. This information is consistent across all provided documents (Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5).",1,0,0
103,What is the new venture launched by Tiger Woods and Rory McIlroy?,['TMRW Sports'],0.0,"The new venture launched by Tiger Woods and Rory McIlroy is called TMRW Sports. This company aims to develop progressive approaches to sports, media, and entertainment, with a focus on using technology to enhance the sports experience. The venture also plans to partner with the PGA Tour and has the potential to involve NBC Sports as a media partner.",1,0,0
104,Which company recently acquired Super.tech?,['ColdQuanta'],0.0,ColdQuanta recently acquired Super.tech.,1,0,0
105,Who is the Heisman Trophy winner in 2022?,['Caleb Williams'],0.0,"The Heisman Trophy winner in 2022 is Caleb Williams. This information is consistent across documents [Doc 1], [Doc 2], [Doc 4], and [Doc 5]. There are no factual errors in the provided documents.",1,0,0
